read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
5a124dda-cfb0-4975-9c02-e44144874774	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
fd1b6047-c4a7-4d49-b110-b6c33bbfa6a7	Bacillus_subtilis_16S_2	+	33	1509	4	1425	48	103	1373	1159	0.844137	0.760499	796	0.900328
24305ef4-1803-4e7a-b01d-fc82d6837a64	Enterococcus_faecalis_16S_2	+	329	1437	289	1393	66	70	1038	889	0.856455	0.75724	566	0.664533
9d331670-34cb-4270-8811-ec00f4f2c7f6	Staphylococcus_aureus_16S_6	+	250	1431	199	1342	38	76	1105	917	0.829864	0.752256	610	0.728411
9d3a0e88-f7ab-4bd3-8788-be46af73b090	Bacillus_subtilis_16S_1	+	240	1517	173	1396	28	82	1195	1052	0.880335	0.80613	1060	0.811821
343bb6e6-2b8b-40ed-9f88-e37c475c702b	Pseudomonas_aeruginosa_16S_1	+	216	1494	190	1440	39	67	1211	1079	0.890999	0.819286	1138	0.795141
db4eab7c-368c-456e-81a3-8e04cf252d9b	Enterococcus_faecalis_16S_1	+	259	1425	207	1342	45	76	1090	916	0.840367	0.7564	602	0.722333
e2cb1ff7-342a-461a-b555-ee913e8b22f1	Salmonella_enterica_16S_5	+	23	1414	2	1392	72	73	1318	1061	0.805008	0.725222	468	0.859192
ed1f6b24-a029-41d4-bfa2-4b56dcf2a60b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
887d6712-dbd3-4ab6-bcfd-f1a5aaab572c	Bacillus_subtilis_16S_7	+	30	1518	0	1463	51	76	1412	1247	0.883144	0.810266	1264	0.911556
c54eb520-bfa5-42d5-b19f-9964280eeedb	Enterococcus_faecalis_16S_2	+	311	1425	269	1384	53	52	1062	880	0.828625	0.75407	550	0.685604
bba0e6f7-ada5-459b-8055-5045d9303d82	Listeria_monocytogenes_16S_5	+	231	1517	181	1465	49	51	1235	1088	0.880972	0.814981	1176	0.803513
21abb050-2700-4562-a740-cce915fe828e	Enterococcus_faecalis_16S_3	+	259	1437	210	1376	60	72	1106	931	0.841772	0.752019	574	0.720052
69c8b7c2-c2e7-496f-8efa-7d62a48fcda0	Enterococcus_faecalis_16S_2	+	259	1437	201	1307	47	119	1059	875	0.826251	0.714286	306	0.720899
52da7336-f1db-418f-8382-0ef89bc8d470	Pseudomonas_aeruginosa_16S_4	+	89	1494	49	1402	51	103	1302	1121	0.860983	0.769918	890	0.882712
0e21fd9a-ee40-4712-8248-7abbaad3fd1c	Bacillus_subtilis_16S_7	+	30	1447	1	1410	104	112	1305	1045	0.800766	0.687048	142	0.842479
3e30a93d-19d9-4f80-b28b-dfc444b9f8cb	Staphylococcus_aureus_16S_5	+	33	1520	4	1424	59	126	1361	1134	0.833211	0.733506	602	0.900132
d1082ce0-65a0-4a32-9ad9-b11821b8da9f	Pseudomonas_aeruginosa_16S_2	+	19	1494	0	1452	43	66	1409	1219	0.865153	0.80303	1172	0.923329
0dfe8c2f-da45-42ef-aafd-609017b49a41	Escherichia_coli_16S_5	+	246	1509	228	1388	50	153	1110	910	0.81982	0.693069	424	0.755102
