read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
a2a00f71-f043-4bb3-94dd-93ec98413676	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ca06ad26-0bbd-4ab1-8467-58d01adbd6a7	Enterococcus_faecalis_16S_3	+	259	1425	213	1361	37	55	1111	921	0.828983	0.765586	666	0.720026
192e2842-c7ad-42eb-94d2-31babcb5aa94	Staphylococcus_aureus_16S_6	+	29	1520	2	1423	68	138	1353	1123	0.830007	0.720334	534	0.91791
65341d45-3663-4d18-8c2f-16f13e9a2df1	Escherichia_coli_16S_5	+	296	1409	261	1350	38	62	1051	853	0.811608	0.741095	470	0.689633
72ec5b2c-4e70-4da3-8264-e967dc478b37	Pseudomonas_aeruginosa_16S_2	+	231	1494	220	1430	49	102	1161	967	0.832903	0.737043	537	0.772969
d9e18b30-27dc-4f69-a7df-e910ccd9fede	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f7b6687d-f9c3-4e3a-a126-d24d274df641	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5d0c62d0-5970-4c29-baa8-1a4021ee4c02	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9a1e9343-4387-4e8e-a1e6-f01033a5eb63	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40742055-63d5-48b9-a564-b5fe716889ff	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6f2bac6c-0d5a-4dc0-8c6a-0d7c9c9c57df	Pseudomonas_aeruginosa_16S_2	+	212	1401	156	1281	35	99	1090	924	0.847706	0.754902	652	0.752243
6313169c-74ba-4dd6-b289-040b0c807601	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3af7d83b-1163-4b9e-8f1f-0685587066d8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
00fe4407-abda-4c8a-8874-ebf7c16a2262	Salmonella_enterica_16S_6	+	236	1501	201	1400	63	129	1136	931	0.819542	0.701054	282	0.774369
0ee28779-35e6-4dbd-bf5c-31c78985c19f	Staphylococcus_aureus_16S_1	+	251	1518	215	1420	45	107	1160	939	0.809483	0.715701	378	0.776439
ef052c65-14f4-43e6-bf7b-188be9e41f45	Salmonella_enterica_16S_1	+	487	1501	449	1455	64	72	942	781	0.829087	0.72449	370	0.616492
05bc6ec0-0264-4aee-8de9-88a58d0d07e7	Pseudomonas_aeruginosa_16S_2	+	30	1494	12	1465	54	65	1399	1300	0.929235	0.85639	1662	0.916776
320a7bcf-0771-4591-85b3-b5e06fc7b125	Bacillus_subtilis_16S_5	+	32	1518	3	1444	38	83	1403	1221	0.870278	0.801181	1180	0.916395
faee71c0-45fc-42b0-b4c9-84dcfa2d3a54	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
086d3c7a-3d49-46a8-b1e2-e437f1683483	Escherichia_coli_16S_8	+	27	1411	0	1349	46	81	1303	1089	0.835764	0.761538	752	0.857237
9f67e5ae-4052-4bb8-9afc-91522704d7e7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a68bc9f1-dade-4a3f-9fbe-3d6b9fca0372	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
dab897df-eb20-491a-a2a5-ce730cc942f0	Pseudomonas_aeruginosa_16S_2	+	226	1494	170	1387	52	103	1165	1003	0.860944	0.759848	756	0.79904
f3b1fb0b-f92b-4663-b687-a847fbb260be	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8aead40d-0dab-4922-8bc1-187e173ccef3	Pseudomonas_aeruginosa_16S_4	+	19	244	0	227	6	4	221	199	0.900452	0.861472	258	0.405505
84663d62-7bab-40ff-a0dc-900aa8d69efa	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1246d62d-e76f-4676-9a38-a3e565c6f0b6	Salmonella_enterica_16S_5	+	246	1501	239	1486	69	77	1178	976	0.828523	0.73716	520	0.767927
455db54a-264a-480c-9ce6-a4667ae7ddfa	Pseudomonas_aeruginosa_16S_2	+	153	1494	130	1439	49	81	1260	1058	0.839683	0.761151	736	0.834437
4cebf50d-607b-453b-95bb-e5fe26618466	Salmonella_enterica_16S_1	+	242	1501	203	1412	68	118	1141	952	0.834356	0.717408	380	0.76016
2aebfcd8-3de0-4f90-a473-eea018694395	Pseudomonas_aeruginosa_16S_3	+	19	1491	0	1399	50	123	1349	1160	0.859896	0.762155	894	0.902945
f7386006-5a27-4663-ab24-bb57865ca9b9	Enterococcus_faecalis_16S_1	+	275	1425	232	1398	62	46	1104	922	0.835145	0.760726	636	0.716418
6535c332-2f71-4317-a7bb-c63dd4cd3e51	Listeria_monocytogenes_16S_4	+	525	1517	390	1337	24	69	923	836	0.905742	0.822835	890	0.648174
9d6806cc-dbc1-4cd0-b0de-5b64a86b2a0b	Pseudomonas_aeruginosa_16S_3	+	22	1494	4	1442	31	65	1407	1199	0.852168	0.797738	1086	0.922018
6fc30fce-2857-4875-b837-c8d9291e37ac	Bacillus_subtilis_16S_6	+	249	414	205	367	0	3	162	139	0.858025	0.842424	172	0.354486
9e474786-f902-496e-a57c-766e0011e3e2	Escherichia_coli_16S_3	+	296	1428	282	1398	36	52	1080	932	0.862963	0.797945	888	0.700389
375603e1-0029-422b-9c09-1195fc270b6e	Listeria_monocytogenes_16S_6	+	31	1391	2	1366	96	92	1268	1045	0.824133	0.71772	390	0.81701
d05edd94-0aa9-4cc5-86e8-ebc269e767f1	Escherichia_coli_16S_4	+	28	1508	0	1421	72	131	1349	1111	0.823573	0.715851	364	0.896345
e10e44cf-00c6-42c6-a68f-8ba36e91cc0c	Staphylococcus_aureus_16S_1	+	514	1419	461	1335	32	63	842	682	0.809976	0.727855	306	0.557616
98ed8c0a-5b6a-4e21-a657-559161879e5b	Pseudomonas_aeruginosa_16S_2	+	228	1228	225	1209	68	84	916	767	0.837336	0.718165	278	0.600262
1a9d6f09-77d2-48c7-b5b2-3ddde8918388	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b2e5d002-03d2-447d-8522-f188f23af297	Listeria_monocytogenes_16S_5	+	31	1517	3	1424	51	116	1370	1146	0.836496	0.745608	710	0.914553
a0edf135-b85f-4edf-af93-a8d597030ec9	Salmonella_enterica_16S_5	+	235	1502	202	1429	57	97	1170	995	0.850427	0.751511	618	0.778443
16008914-e057-4100-8e64-17cd6cc5bf7a	Pseudomonas_aeruginosa_16S_1	+	212	1410	157	1302	31	84	1114	972	0.872531	0.790887	890	0.763537
d85c60ae-2570-46ca-ae3a-302fdc19b131	Staphylococcus_aureus_16S_6	+	234	442	209	412	2	7	201	179	0.890547	0.852381	224	0.470726
5cac8ec6-381e-40af-8d86-7bf6cdead06e	Listeria_monocytogenes_16S_4	+	251	1517	198	1384	25	105	1161	1030	0.887166	0.797831	984	0.790872
774270c1-cc9e-48ed-a4b9-63233d5ccf75	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ae0a8786-3631-4d88-9246-9f53d7f652b3	Listeria_monocytogenes_16S_1	-	1077	1429	304	656	19	19	333	279	0.837838	0.752022	170	0.403148
b540f239-785d-40c8-b04b-67a6878fad73	Enterococcus_faecalis_16S_3	+	521	1422	442	1315	49	77	824	687	0.833738	0.723158	282	0.553392
abbe7ca1-0968-46ce-b566-1b12a6343297	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6742318a-5767-400f-b670-9a49d8ec324f	Salmonella_enterica_16S_3	+	235	1418	175	1274	48	132	1051	871	0.828735	0.707555	322	0.73651
eb2e19e7-3b32-49f6-a020-12783d6ce262	Listeria_monocytogenes_16S_3	+	31	1517	3	1473	86	102	1384	1171	0.846098	0.744911	742	0.891753
b1ba423e-8093-4fab-b045-ba44f2dc5cac	Bacillus_subtilis_16S_7	+	250	1518	203	1499	85	57	1211	1027	0.848059	0.759054	698	0.777279
4ce708d2-3e73-40c5-9ff4-06bd8bbda8ac	Enterococcus_faecalis_16S_2	+	275	1458	216	1417	50	32	1151	1032	0.896612	0.836983	1208	0.736876
062ddd62-0d4f-45d8-8883-41410ec14a02	Enterococcus_faecalis_16S_3	+	267	1526	217	1444	50	82	1177	978	0.830926	0.747135	616	0.775362
16792af6-11d8-4011-80d8-00a254c53822	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5191355e-b149-4a43-8b26-9d7fe014c3fa	Salmonella_enterica_16S_1	+	244	1500	197	1424	59	88	1168	957	0.819349	0.727757	436	0.779186
ac366606-699f-40f4-a17e-cce47209ef45	Pseudomonas_aeruginosa_16S_4	+	22	620	3	540	7	68	530	458	0.864151	0.757025	342	0.480944
94f662e5-4c84-4d3d-9a94-22b753996e42	Salmonella_enterica_16S_6	+	236	1500	211	1456	54	73	1191	975	0.81864	0.739757	504	0.779961
e03f5a9e-7302-4cac-bac4-49c8e27b9764	Listeria_monocytogenes_16S_2	-	11	1505	52	1499	84	131	1363	1145	0.840059	0.725602	552	0.878222
3700d764-b293-4443-9656-3377e8ad3473	Salmonella_enterica_16S_5	+	235	1417	229	1430	70	51	1131	926	0.818744	0.739617	474	0.737288
c3614f56-f576-4d85-a8ff-5c7aa5fee09c	Bacillus_subtilis_16S_2	+	250	1425	225	1370	53	83	1092	943	0.863553	0.767915	694	0.711401
b091ba3c-b4f8-4065-8cd4-bf6b53498e95	Staphylococcus_aureus_16S_1	+	320	1419	284	1374	49	58	1041	832	0.799232	0.724739	374	0.675535
ca052db2-68d4-47d3-8e34-41f2eb42cc5f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e8be52a6-a5d5-49ea-b560-6267d9824df1	Pseudomonas_aeruginosa_16S_4	+	211	1494	200	1458	46	71	1212	1015	0.837459	0.763732	756	0.794233
4b844319-546b-49d1-9e22-99f41d7ffc58	Staphylococcus_aureus_16S_2	+	308	1520	296	1434	46	120	1092	949	0.869048	0.754372	702	0.726064
e79dac0b-57ac-4161-8e51-f4281de47236	Salmonella_enterica_16S_5	+	244	1501	245	1490	68	80	1177	958	0.813934	0.723019	436	0.767275
bfc11580-abc2-42c0-9c39-6901a2b961a7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
156f368d-b32d-4c50-8e2b-2335fbe0bd25	Salmonella_enterica_16S_3	+	239	1501	240	1505	77	74	1188	972	0.818182	0.725915	462	0.774446
3ae6adc1-8458-4285-a3a4-12420c10bd24	Escherichia_coli_16S_7	+	99	1508	71	1462	67	85	1324	1122	0.847432	0.760163	788	0.861979
e8286b6b-68d1-4b7d-b832-1eb0b76f92bf	Pseudomonas_aeruginosa_16S_2	+	22	1494	2	1448	34	60	1412	1227	0.86898	0.814741	1258	0.925295
22a6a4ce-e3c9-490d-9f4b-32118e00557a	Pseudomonas_aeruginosa_16S_2	+	489	1486	454	1424	52	79	918	791	0.861656	0.754052	508	0.611185
ff12995a-ab90-4e4a-9d7b-1e970582c934	Staphylococcus_aureus_16S_3	+	250	1419	212	1311	62	132	1037	863	0.832208	0.701056	266	0.706403
9e71a05b-b891-4e9c-bbaa-bf8ab621e449	Bacillus_subtilis_16S_9	+	242	1487	201	1411	42	77	1168	989	0.846747	0.768454	804	0.764898
21f441f6-abf6-423d-a7ba-6abd629e1fa8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3b29f104-e6f3-406a-b6fa-3c719eb200e7	Enterococcus_faecalis_16S_3	+	259	1425	207	1378	76	71	1095	920	0.840183	0.740741	494	0.709657
8e493ad8-8078-436d-9dc2-35118cea2b3a	Listeria_monocytogenes_16S_2	+	512	1423	446	1330	32	59	852	677	0.794601	0.717922	252	0.564612
c391a740-927c-44c4-9554-993f25616e3d	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7d5b9e47-5d77-4f9b-9285-6c2750037f0b	Bacillus_subtilis_16S_6	+	29	1518	0	1470	36	55	1434	1321	0.921199	0.86623	1796	0.930565
6104ff7b-fef4-43f3-86d8-e1522450519b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5c11c719-781d-4345-a37f-964e041ddf99	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cd3aed80-b341-475a-8d34-1d886ead27d2	Escherichia_coli_16S_3	+	298	1243	276	1190	27	58	887	726	0.818489	0.746914	422	0.602991
6ee0d13e-4525-4dcc-8dcc-06ce02d1e87c	Listeria_monocytogenes_16S_3	-	667	1503	757	1602	34	25	811	737	0.908755	0.847126	904	0.522552
d187f887-c424-48cb-9e7b-3a4a54a2a2d7	Enterococcus_faecalis_16S_2	+	259	1425	207	1361	50	62	1104	922	0.835145	0.758224	588	0.721097
7c5baa9f-3660-4792-80bc-e15b6ab3347b	Listeria_monocytogenes_16S_3	+	31	1517	3	1455	54	88	1398	1278	0.914163	0.82987	1432	0.914921
d0d13265-6179-48f8-80a7-312efc61aeaf	Staphylococcus_aureus_16S_1	+	33	1421	4	1330	66	128	1260	1030	0.81746	0.708391	387	0.841121
40b1265e-a24f-428c-aa7c-eb27b7ac1181	Pseudomonas_aeruginosa_16S_2	+	271	1396	259	1356	56	84	1041	854	0.820365	0.723116	356	0.682176
b84e8b46-325d-4aed-871a-b8969d048640	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1af51233-09cb-4240-ad35-741103fb99bf	Listeria_monocytogenes_16S_4	+	303	1421	245	1251	41	153	965	825	0.854922	0.711821	391	0.674354
1649d2b4-e725-4ec4-ac0e-d5bb31942e30	Salmonella_enterica_16S_1	+	245	1499	221	1450	46	71	1183	974	0.823331	0.749231	598	0.772193
5f3cbf1a-246f-44a1-b643-557ba00eeff3	Bacillus_subtilis_16S_7	+	249	1417	209	1356	60	81	1087	898	0.826127	0.73127	414	0.71232
5f4a1ad6-8871-41af-8c03-1d61bc2bfa5e	Bacillus_subtilis_16S_7	+	759	1518	656	1402	31	44	715	635	0.888112	0.803797	648	0.484089
ec33cfb1-c8dd-4f04-aa40-8cbf7c9152bf	Pseudomonas_aeruginosa_16S_1	+	19	1483	0	1450	66	80	1384	1204	0.869942	0.786928	1044	0.906946
cafffd25-9eaf-431a-9714-4ffae4fbf0f9	Pseudomonas_aeruginosa_16S_3	+	19	1494	0	1439	69	105	1370	1174	0.856934	0.760363	824	0.904888
9d53c715-32cd-45e5-90e7-c990eae24fb8	Salmonella_enterica_16S_1	+	236	1402	204	1346	57	81	1085	911	0.839631	0.74489	514	0.718068
86c55b29-24ec-4bf4-a647-5021dda74a6a	Bacillus_subtilis_16S_6	+	29	1509	1	1452	60	89	1391	1218	0.875629	0.790909	1122	0.899741
e91aebd7-95d5-4a3e-a79c-d112530e057a	Enterococcus_faecalis_16S_4	+	262	1424	214	1362	58	72	1090	901	0.826605	0.738525	450	0.713818
78ab4e84-c329-4551-9b8b-0586c58e16b9	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
002258ad-43ca-4991-844c-a1d62c264cf5	Bacillus_subtilis_16S_7	+	30	1515	1	1473	56	69	1416	1185	0.836864	0.768981	892	0.908858
307402e3-75c2-47fa-976b-2409b49b739a	Enterococcus_faecalis_16S_4	+	242	1432	182	1325	48	95	1095	962	0.878539	0.77706	818	0.729028
b5017f51-0437-4d9d-9210-339f4b2f8d66	Staphylococcus_aureus_16S_1	+	318	1371	285	1413	140	65	988	821	0.830972	0.688181	152	0.634961
c9dbd04e-9f9a-40ba-90bf-b6f914dea747	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2bc833c1-0922-4773-b5a6-5c65d5eb95fc	Listeria_monocytogenes_16S_3	+	235	1416	193	1346	37	65	1116	911	0.816308	0.747947	542	0.733728
aaf9aaa9-955d-4c59-99d7-f001a7d7ba45	Pseudomonas_aeruginosa_16S_1	+	231	1494	234	1486	76	87	1176	979	0.832483	0.731143	472	0.770642
1d0246cb-5383-4eaf-abf1-98be52dbb32d	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a0673007-47d7-4292-908e-05d135c42e00	Pseudomonas_aeruginosa_16S_1	+	212	1491	169	1390	57	115	1164	1005	0.863402	0.752245	686	0.793456
97837c28-e064-4a89-b350-0e0446f77697	Listeria_monocytogenes_16S_2	+	31	1517	3	1424	58	123	1363	1136	0.833456	0.735751	622	0.896121
dd100671-0e47-4558-afe7-d985927b5c9f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d5b0d6c8-8817-47c8-be83-01f8b806b9aa	Pseudomonas_aeruginosa_16S_4	+	223	1406	176	1312	59	106	1077	963	0.89415	0.775362	788	0.731658
