read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
98f10915-ad5c-4bf9-b1c4-22ea6bee4ae8	Escherichia_coli_16S_4	+	30	1508	2	1445	52	87	1391	1160	0.833932	0.75817	774	0.905599
0bf7ac9e-0f8d-43a2-970b-8479c75ad0ca	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7bfae08f-12da-4508-a7cc-57fa1f66468d	Listeria_monocytogenes_16S_2	+	28	1517	0	1421	46	114	1375	1133	0.824	0.738111	618	0.919118
1f4c2b59-8dbc-47b3-8b5b-b56cbab4910c	Escherichia_coli_16S_3	+	246	1201	193	1137	61	72	883	730	0.826727	0.718504	298	0.587492
ee01e07f-9f02-40f9-87ad-9c6a6de8461b	Salmonella_enterica_16S_6	+	25	1501	4	1509	104	75	1401	1173	0.837259	0.742405	700	0.913299
f37a9991-f132-4815-bbf1-73550edfd59d	Salmonella_enterica_16S_3	+	307	1402	271	1251	24	139	956	798	0.834728	0.713137	357	0.672766
55d98ac2-8635-4a52-9434-fb21887cb0f8	Salmonella_enterica_16S_5	+	235	1407	186	1291	42	109	1063	891	0.838194	0.733937	508	0.721657
1934143b-d0fd-42aa-9941-80111925a473	Bacillus_subtilis_16S_6	+	233	1424	186	1315	47	109	1082	908	0.839187	0.733441	432	0.732566
4f9dd4f6-9ce6-4c80-bce0-a31f067d9649	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
46df6cda-8c71-4c2e-91df-d1cd7ee16d6d	Salmonella_enterica_16S_5	+	237	1402	207	1302	33	103	1062	885	0.833333	0.738731	509	0.720488
201c7761-bcaf-4129-b230-bddafe949e95	Listeria_monocytogenes_16S_4	+	32	1517	4	1404	51	136	1349	1121	0.830986	0.729818	580	0.913338
6cd3a20b-f191-417b-8282-8f1140b5b5ed	Enterococcus_faecalis_16S_2	+	259	1425	212	1348	50	80	1086	915	0.842541	0.752467	538	0.712131
d4d5f929-803f-470f-988b-89b1abfbf573	Bacillus_subtilis_16S_1	+	234	1518	217	1478	41	64	1220	992	0.813115	0.748679	598	0.8
957605a2-8e05-4935-9263-c2ebfd3e6e3b	Escherichia_coli_16S_8	+	33	1508	0	1435	58	98	1377	1130	0.820625	0.737117	648	0.91495
e0c0d71b-fccc-4af3-9d8f-e52450316b99	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6daa7c6b-83e3-4b30-b7c4-8aa6fb38ab51	Listeria_monocytogenes_16S_1	+	238	1517	210	1476	62	75	1204	1008	0.837209	0.751678	618	0.794719
83f7bbb7-2027-460c-aeff-d53fe07202b1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6570f0a9-8012-45be-8ab7-b96882fbfd9e	Bacillus_subtilis_16S_2	+	29	1414	0	1357	58	86	1299	1168	0.899153	0.809425	1184	0.845153
93840afa-0e91-4684-82da-4a03fa593e6b	Salmonella_enterica_16S_4	+	307	1409	356	1458	65	65	1037	852	0.821601	0.730077	428	0.67601
b7685228-ab7c-4e92-8400-ff08cc9e3b9c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d3af4846-85f0-4789-b042-94a1fabee91c	Bacillus_subtilis_16S_8	+	29	1518	0	1433	46	102	1387	1215	0.875991	0.791531	1126	0.9125
d358a05f-8627-4f6b-81b9-a45b59cad10c	Bacillus_subtilis_16S_7	+	324	1518	282	1430	45	91	1103	902	0.81777	0.728006	356	0.733378
