read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
e184290b-d462-45be-a374-bfeaa503347c	Salmonella_enterica_16S_2	+	244	1418	219	1364	40	69	1105	893	0.808145	0.735585	448	0.727931
12a44e3e-94d9-4f8a-859c-ba9d56638cfa	Enterococcus_faecalis_16S_4	+	256	1425	209	1428	117	67	1102	915	0.830309	0.711509	258	0.705506
4f6f7e51-1f07-41a5-9d79-74d31646303e	Escherichia_coli_16S_4	+	241	1508	166	1388	41	86	1181	1018	0.861981	0.778287	854	0.81057
1dba5fa2-cd25-4b4f-a889-c49a47364a94	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
775d31c8-6bd1-4ed4-8b18-620155e9fef9	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3346a5f9-4c8f-46c4-828a-55f9a90b5f16	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f274fba9-f3ad-40d0-97c1-1d2b0fcf54f5	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f68d266f-46bf-494c-96ce-d8cd22cec2e7	Staphylococcus_aureus_16S_5	+	318	1520	317	1497	54	76	1126	907	0.805506	0.722134	438	0.72365
52b02036-b7b4-44f6-9168-4cae3c3170a2	Listeria_monocytogenes_16S_3	+	30	1428	4	1422	76	56	1342	1186	0.883756	0.804613	1136	0.864691
629816d3-18bc-47e9-8eb3-d9e8b7ca94d1	Pseudomonas_aeruginosa_16S_1	+	207	1406	165	1317	39	86	1113	944	0.848158	0.76252	698	0.748487
23add43c-c5a8-4f54-90b6-63c61f772c08	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
dc76f0bb-8db2-42b5-99ed-b7175063baf4	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ed7c704f-d19b-4fd9-9e35-f21c3627a4d7	Enterococcus_faecalis_16S_1	+	259	1425	209	1369	54	60	1106	908	0.820976	0.744262	496	0.719584
