read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
00a237e2-7c28-4b33-886a-c06e6313ae32	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b9548e01-7664-4fbc-9469-320b8acfddfa	Bacillus_subtilis_16S_6	+	233	1518	200	1444	49	90	1195	1016	0.850209	0.761619	714	0.787739
065587e7-d1c2-441a-a75d-b2cbb985c46a	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b791f246-9ceb-42c2-bdf7-4d166a91efab	Enterococcus_faecalis_16S_1	+	259	1437	187	1341	41	65	1113	908	0.815813	0.744873	504	0.731755
f458d8d2-af16-4e6f-9090-286c23252c19	Salmonella_enterica_16S_3	+	239	1413	223	1389	67	75	1099	909	0.827116	0.732474	478	0.716428
90c37cb8-85d5-433e-8a69-4c3193be90a8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f82d3bac-ba13-4a7d-bc1f-d16517be83ee	Staphylococcus_aureus_16S_3	+	251	1431	225	1387	64	82	1098	937	0.85337	0.753215	626	0.705656
cec66d32-703b-47e0-b9c3-be03107f8513	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8ab3fb2e-0b18-4747-abb5-8a23e77b5faa	Bacillus_subtilis_16S_9	+	33	1518	4	1486	85	88	1397	1194	0.854689	0.76051	810	0.896662
fa2c1ead-a933-4694-bd6d-d2d7233c16fa	Bacillus_subtilis_16S_7	+	250	1518	222	1478	63	75	1193	1034	0.866723	0.77686	852	0.780249
0d7c6e77-93bd-4e83-97ab-b8d69b9bf54e	Salmonella_enterica_16S_5	+	235	1409	203	1372	33	38	1136	977	0.860035	0.809445	988	0.743455
f9b75ad5-be5c-413e-bfd2-dc909e87fb94	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
af7e8440-7e64-4f47-851f-f79170177ab6	Bacillus_subtilis_16S_3	+	240	1518	177	1392	33	96	1182	990	0.837563	0.755149	666	0.806276
c1cef118-f5c0-4eb9-9925-95d702ac5349	Pseudomonas_aeruginosa_16S_3	+	22	1494	3	1427	70	118	1354	1174	0.867061	0.761349	904	0.905686
8647af69-85ec-4862-88e6-87055c1ae0d2	Enterococcus_faecalis_16S_1	+	265	1424	220	1363	42	58	1101	924	0.839237	0.769359	692	0.714935
d9b67b0d-98d2-4e7c-a426-a8aaab4f5c0c	Bacillus_subtilis_16S_3	+	256	1518	227	1483	66	72	1190	1002	0.842017	0.754518	636	0.764781
8b0a79fa-81e7-4f9b-a091-ec6c78a5c9fa	Enterococcus_faecalis_16S_4	+	242	1433	187	1330	48	96	1095	913	0.83379	0.736885	494	0.726127
d951265a-0bf9-4a8d-bf0d-cc1b7a764e2f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f9c374d9-4bc3-48fe-b4ae-1ad90c14d3c1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0ba245a1-0781-47b9-beb9-73dfc6e47d5b	Staphylococcus_aureus_16S_3	+	255	1520	219	1449	51	86	1179	979	0.830365	0.743921	604	0.77413
98553c64-d1d7-47ba-a612-50159245a148	Pseudomonas_aeruginosa_16S_4	+	226	1399	168	1289	54	106	1067	876	0.820993	0.713936	292	0.724864
9e51c869-b568-4dfd-b21c-9f47c60c09c7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b0d5cc2e-8c5b-46af-ab68-06608075a9bc	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9a021933-10b1-4370-8bcd-4731437e2dd0	Enterococcus_faecalis_16S_1	+	259	1259	220	1215	50	55	945	783	0.828571	0.745714	456	0.735981
