read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
26fa2c2a-1a9f-4ca8-9fe4-ef133ddd83e8	Salmonella_enterica_16S_1	+	244	1419	204	1383	44	40	1135	959	0.844934	0.78671	834	0.739896
2fa034f6-42e6-4d8e-a295-54869312852b	Salmonella_enterica_16S_5	+	235	1501	191	1407	33	83	1183	990	0.836855	0.762125	708	0.791834
5a173ee4-d012-4e20-91d3-57e30cc2ba6d	Escherichia_coli_16S_1	+	287	1421	351	1435	47	97	1037	871	0.839923	0.737511	490	0.672503
e89b16b6-cff9-42f5-a876-bfe88df7c05c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e57b60e4-79d8-4ba7-8483-f71821bd7f5c	Bacillus_subtilis_16S_7	+	226	1417	189	1309	49	120	1071	895	0.835668	0.721774	434	0.725118
6b1a969e-d8d8-4ad6-a7aa-988b0a070454	Bacillus_subtilis_16S_6	+	29	1430	0	1419	89	71	1330	1186	0.891729	0.795973	1136	0.853659
823d2501-656c-4db4-8fdf-082f695d5b0c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
589587c0-4aff-48ab-8df7-d49b01263e76	Pseudomonas_aeruginosa_16S_2	+	22	1399	3	1318	66	128	1249	1061	0.84948	0.735274	594	0.831005
88ed4df5-1523-4cb1-9e3b-9673a1fdbee5	Pseudomonas_putida_false_positive_1	+	25	1401	6	1375	80	87	1289	1048	0.813033	0.71978	474	0.872715
e6b71063-84a4-4c0d-af23-6f91321604d3	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a072860d-81e6-41c9-8c87-ffba863840b8	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	233	1502	172	1389	36	88	1181	1016	0.860288	0.778544	824	0.800135
59252f3f-71a6-43e8-9208-e9f1f1bf73a9	Pseudomonas_syringae_pathovar_broussonetiae_false_positive_2	+	27	1505	0	1431	76	123	1355	1178	0.869373	0.758044	790	0.900332
39f71568-d97b-441d-b633-dd8750bfc977	Bacillus_subtilis_16S_8	+	250	1517	217	1487	72	69	1198	1032	0.861436	0.770724	758	0.768935
9ad0f917-fd58-4ce0-8789-970b01220763	Bacillus_halodurans_false_positive	+	255	1446	208	1392	68	75	1116	949	0.850358	0.753773	616	0.718609
6fe631cd-8a93-4c25-ab16-a94f57776dc8	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_1	+	222	1505	154	1396	57	98	1185	1029	0.868354	0.76791	795	0.806122
