read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
849afbb9-b2f0-485f-8ae5-75c9ea4877bb	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90a50540-075c-481d-83ca-4779d8b6290c	Pseudomonas_aeruginosa_16S_3	+	89	1494	66	1439	49	81	1324	1125	0.849698	0.773728	870	0.875661
f2b7ec9f-355a-4e32-a37b-0af3f8f76c55	Escherichia_coli_16S_5	+	242	1417	188	1311	39	91	1084	923	0.851476	0.760297	678	0.738923
1aa943b0-707b-4ec0-af7b-b43a0a9ff13a	Bacillus_halodurans_false_positive	+	249	1417	212	1335	55	100	1068	886	0.829588	0.724448	398	0.715818
586253a4-d06d-4163-9928-34b62b69ad0b	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	237	1412	209	1328	37	93	1082	874	0.807763	0.721122	409	0.726174
71c3ef5b-ee3f-4e5c-90f2-783eabd17dbb	Bacillus_subtilis_16S_7	+	33	1518	0	1457	32	60	1425	1303	0.914386	0.858932	1698	0.921733
7ac57a15-3d8f-4886-b10f-937cda6b2e79	Salmonella_enterica_16S_5	+	280	1501	265	1458	40	68	1153	971	0.842151	0.770024	726	0.75163
c57ec19e-a98d-415f-a284-054cc819fb91	Listeria_monocytogenes_16S_6	+	308	1414	290	1336	41	101	1005	806	0.80199	0.702703	253	0.674044
89b0f679-dd06-4261-b927-2c2cdf735aa4	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a673310c-cd31-4487-bf87-91dbb9589b2f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
64e128d3-3b60-49be-9bb0-b9e06e603db2	Pseudomonas_aeruginosa_16S_1	+	19	1494	0	1447	66	94	1381	1175	0.850833	0.762492	822	0.909151
