read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
5c6bc59d-21db-48d9-9c8b-116e85a7148d	CP016428.7431066.7432562	+	33	1458	4	1430	70	69	1356	1300	0.958702	0.869565	1790	0.905812
e4e8d614-5ded-4556-86b9-9249d8245a2f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
98c2669c-e676-47e1-8efb-3b1ac3b0055b	FJ715976.1.1460	+	25	1377	4	1386	76	46	1306	1192	0.912711	0.834734	1444	0.894521
a2ce0b04-6e35-4f55-b257-f35c1dab00aa	FPLS01010920.11.1491	+	25	1461	6	1462	98	78	1358	1231	0.90648	0.802477	1254	0.916948
2bcfa7ad-6179-4aea-8e63-c9fe81be7534	KP174570.1.1487	+	21	1485	0	1473	46	37	1427	1384	0.969867	0.916556	2246	0.95965
8303b506-e08d-43cf-8ff5-2cd867e1a592	FJ479376.1.1506	+	239	1504	219	1480	44	48	1217	1153	0.947412	0.880825	1654	0.808101
77e81b43-5bae-4c89-90c4-1f0f6c41285f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
727cb39c-c51e-4fcd-b093-b0db04005bf4	AF423269.1.1462	+	1	1388	1	1340	28	76	1311	1228	0.93669	0.867845	1651	0.896717
6b809868-30cd-4285-bcab-fb40f4913d43	FM253668.1.1449	+	20	1447	0	1411	36	52	1375	1349	0.981091	0.922078	2186	0.94893
83d0efd7-64bb-4b78-92d4-70c9846314bd	KF494536.1.1496	+	240	1490	219	1442	28	55	1195	1152	0.964017	0.901408	1774	0.802013
071fcd19-53ef-47f7-8dd5-bb020b12b37f	KF712727.1.1487	+	21	1384	0	1310	43	96	1267	1120	0.883978	0.796586	1030	0.852051
c1d1e7e5-40f3-41e1-a9f4-d1ddb7b4b4f7	GQ249600.1.1519	+	21	1518	0	1523	54	28	1469	1424	0.969367	0.918117	2272	0.967084
821c08c5-1a6e-4940-98bf-402f00b2747e	KF494668.1.1448	+	20	1442	0	1424	61	59	1363	1268	0.930301	0.855024	1644	0.941298
94f0721d-4c02-4246-9414-9eb38661d367	KX239108.1.1436	+	18	1437	0	1410	29	38	1381	1296	0.93845	0.895028	1934	0.961699
610dd7b6-e4f4-424b-9717-6c6cab3c777b	JN391852.1.1519	+	66	1505	59	1515	84	67	1372	1297	0.945335	0.851609	1700	0.903226
cc2b4c87-7b81-4066-9303-d4be08f75597	KC555001.1.1542	+	19	1507	0	1465	31	54	1434	1327	0.925384	0.873601	1812	0.934811
cf76b6c0-bacc-4b01-b32e-0684f508b4c8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
88a7a911-e519-465c-8004-554e7e6b7e2a	KC554261.1.1542	+	20	1405	0	1376	45	54	1331	1218	0.915101	0.851748	1554	0.863165
6ee28923-a574-418c-8ebf-e61967327b22	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0ce7dc50-28c5-4bac-86fc-909901fae28b	KJ192005.1.1500	+	21	1490	0	1432	40	77	1392	1205	0.865661	0.798542	1084	0.928
8d01506a-c8ad-4bb0-a2aa-d8306080c48d	KC554981.1.1540	+	20	1498	0	1489	68	57	1421	1361	0.957776	0.880336	1920	0.922727
8e7b30c0-9c7f-425c-8af3-b6cfa8eccd06	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b436e89f-ca8e-4a6c-9352-aa3fff3561ab	EU133043.1.1362	+	2	1331	0	1270	47	106	1223	1096	0.896157	0.796512	1018	0.897944
de24dc1c-d725-4292-8e5a-f693764d0416	EU979044.1.1489	+	244	1405	220	1340	27	68	1093	994	0.909424	0.8367	1162	0.73405
e0c22aa5-ea69-4e20-973c-7202a31754b4	JF319271.1.1460	+	1	1461	0	1457	31	34	1426	1359	0.953015	0.911469	2144	0.976712
210c415f-a166-451f-abaa-2b2193cab35d	KF494617.1.1448	+	25	1442	4	1501	122	42	1375	1281	0.931636	0.832359	1592	0.949586
52658f7d-c53d-4dfd-8a9c-8f1198b90339	HQ397567.1.1485	+	218	1483	228	1466	20	47	1218	1167	0.958128	0.908171	1812	0.820202
5bfddd65-a655-4380-b032-8b4ccc44e299	EF540354.1.1446	+	1	1447	0	1419	31	58	1388	1338	0.963977	0.90589	2026	0.959889
97a21201-c90c-4495-ba64-45f5b307f040	KC404830.1.1489	+	1	1485	0	1439	23	68	1416	1370	0.967514	0.909091	2114	0.950974
bdadb464-ceb8-4036-bcc2-6afd2c9bbfeb	FPLS01029511.16.1460	+	21	1425	0	1384	22	42	1362	1271	0.933186	0.891304	1882	0.942561
c428d70c-0c3f-46ab-8d0a-14b00ea120fb	JF107268.1.1367	+	201	1368	191	1351	24	31	1136	1095	0.963908	0.919395	1780	0.831017
36669f00-664c-44ee-9736-b2297a4ee404	EU071538.1.1434	+	218	1435	212	1442	39	26	1191	1119	0.939547	0.890924	1672	0.830544
a44f3128-9c31-4d4f-8071-835444349dff	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
37bc3dfa-4809-4336-bd6c-1f37e4fbbe3e	JQ624993.1.1347	+	1	1348	1	1342	31	37	1310	1236	0.943511	0.896952	1840	0.972532
87fa1ff7-e8f0-4af9-8854-4745f03841c6	FJ152840.1.1519	+	218	1487	222	1470	43	64	1205	1126	0.93444	0.858232	1470	0.793285
f43b1b3f-cd50-4234-8a91-a5ddc80e862e	EU979054.1.1496	+	22	1489	0	1397	25	95	1372	1280	0.932945	0.857909	1684	0.922663
e513651d-031b-4dc5-a55d-34d6f6872a0a	FQ658836.1.1333	+	1	1328	0	1366	77	38	1289	1186	0.920093	0.844729	1486	0.966992
4380ae9b-dbce-4474-895e-8d06aef1f326	HM330617.1.1351	+	1	1346	0	1326	41	60	1285	1200	0.933852	0.865801	1610	0.951147
0a28100f-a324-4f1d-be68-5e9427497525	KC554541.1.1527	+	24	1492	0	1449	58	77	1391	1267	0.910855	0.830275	1480	0.910936
efd82e85-8029-47ff-ad48-bc0c93863bad	CP024645.5703159.5704697	+	37	1503	3	1443	40	66	1400	1294	0.924286	0.85923	1668	0.915631
12a60bea-12c2-4a21-aa3a-53e7ce830689	FJ444681.1.1481	+	21	1472	0	1467	51	35	1416	1383	0.976695	0.920772	2242	0.956111
56bb3898-05f5-44dc-90f2-c4d7058590b1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
378c5215-d9c1-432f-ad93-18d6c844de47	EU135014.1.1335	+	2	1336	0	1348	65	51	1283	1134	0.883866	0.810579	1144	0.961049
4748e6c5-3f02-47b7-bc50-e11eca51ee23	JQ978579.1.1516	+	21	1454	0	1399	28	62	1371	1256	0.91612	0.859685	1632	0.904354
f387b4bb-a44b-4772-90fb-1a2187446e32	EU132863.1.1371	+	2	1372	0	1327	32	75	1295	1220	0.942085	0.870185	1650	0.944566
2506c7c1-6d58-4849-89de-dc07470d7c93	HQ598534.1.1517	+	17	660	4	643	17	21	622	592	0.951769	0.89697	884	0.566485
bdae7733-2326-4387-9256-985b2af3212f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c5655870-32ca-498c-bb4a-ceae09041e50	HE974816.1.1494	+	221	1404	200	1364	29	48	1135	1039	0.915419	0.857261	1360	0.759705
1971b9b3-e6ba-43ed-af07-b58cfacbc17c	EU979097.1.1507	+	228	1502	178	1427	41	66	1208	1096	0.907285	0.83346	1298	0.805333
dc8dead0-e15b-4204-98e9-604132abfaca	FJ479348.1.1514	+	20	1513	0	1444	43	92	1401	1286	0.917916	0.83724	1534	0.925363
5fdc52a2-e55d-4e78-b79b-0f6008a69d5d	FJ478815.1.1511	+	237	1498	200	1478	86	69	1192	1073	0.900168	0.796585	1028	0.788882
