read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
41f1aff7-9e32-478b-a8d1-8a3c76a10a0b	KC854904.1.1468	+	24	1469	0	1438	33	40	1405	1350	0.960854	0.913396	2134	0.957084
93661e26-0b39-43fd-9e5f-265db3d4844a	KC541129.1.1555	+	20	1519	0	1447	29	81	1418	1364	0.961918	0.89267	2000	0.924381
0580d03a-d5e8-4b2e-8255-0cc4cb5a5bfb	EU025070.1.1531	+	21	1529	0	1481	11	38	1470	1428	0.971429	0.940092	2450	0.960157
6c25109c-1931-4160-83e3-5ced64f3c8d9	EU669639.1.1478	+	21	1479	0	1407	41	92	1366	1233	0.902635	0.822548	1368	0.924222
896845d6-e89c-42c0-ac8a-42a1b0ffe8ff	EU979043.1.1487	+	22	1482	0	1442	33	51	1409	1341	0.951739	0.898192	2034	0.947545
03eb4e6d-1059-4a50-b0c4-361a3f279405	AB240361.1.1504	+	21	1505	0	1477	36	43	1441	1390	0.964608	0.914474	2198	0.958112
e29ef91e-d842-4f46-b423-7924ba3a2f14	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c80c2f63-243f-4c13-a138-ae3899774797	JQ825202.1.1502	+	787	1410	653	1226	12	62	561	510	0.909091	0.80315	504	0.401862
dd5fd10e-2050-4a1d-b1b3-4928104cbba1	HQ864157.1.1511	+	92	1509	62	1394	27	112	1305	1180	0.904215	0.817174	1302	0.881757
5a1770eb-0e93-4ced-9934-34bba6848baa	HQ864157.1.1511	+	24	1391	0	1326	64	105	1262	1151	0.912044	0.804333	1120	0.836315
cec0859f-3bbc-4d5c-b68a-0c2463945b01	HQ729911.1.1505	+	14	1503	0	1465	20	44	1445	1395	0.965398	0.924453	2290	0.960133
11caf0fa-60ab-4dad-82d9-65b6d4969f86	FJ479173.1.1483	+	20	1478	0	1437	27	48	1410	1351	0.958156	0.909764	2124	0.950775
356a6bf1-9f76-441d-b75b-2f427f638dd3	EF019563.1.1362	+	4	331	93	415	3	8	319	291	0.912226	0.881818	416	0.546233
bf1ce2a9-a638-4420-b1fe-5d4759998970	DQ129652.1.1510	+	30	1411	11	1336	75	131	1250	1089	0.8712	0.74794	670	0.830565
1f17c58f-1711-4524-ab45-3baebc927752	KF712795.1.1517	+	21	1511	0	1443	96	143	1347	1166	0.865627	0.735183	630	0.887937
b1735733-f3ae-4230-b072-a8421bceb6e2	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
46a14634-9d5d-44b8-b4c0-3d2b8847f5d4	EF125410.1.1462	+	201	1457	186	1427	48	63	1193	1104	0.925398	0.846626	1362	0.816005
2b4652ad-e19d-45af-9cf7-135d04ef93e7	HQ397493.1.1510	+	22	1408	1	1335	52	104	1282	1148	0.895476	0.798331	1080	0.855237
c60a867c-2eae-49c6-97b7-9525a1070d0d	HE614830.1.1476	+	20	1378	0	1352	27	33	1325	1238	0.93434	0.893863	1840	0.897696
5982a35a-4d7a-4024-9e92-6e0901da10fc	KC331501.1.1502	+	24	440	4	408	6	18	398	372	0.934673	0.881517	516	0.675722
55f919d4-9c4b-46b6-b5e6-4bed7f79d2d6	KX508711.1.1458	+	20	1456	1	1384	13	66	1370	1333	0.972993	0.919945	2136	0.939643
a73f5544-60f4-4e22-9d5e-a1d41b650c34	KJ751545.1.1444	+	201	1442	212	1447	31	37	1204	1171	0.972591	0.920597	1902	0.833795
399f368e-191b-447b-8236-be6ea1bd8e33	HQ119898.1.1491	+	26	1492	0	1422	23	67	1399	1357	0.969979	0.91135	2122	0.938296
4930291d-13b5-43c0-9928-f30a794548b8	MF100126.1.1472	+	283	1468	328	1506	54	61	1124	1010	0.898576	0.815174	1038	0.763587
00ed1301-aabb-486e-b83b-77d2c2e21c75	KX508711.1.1458	+	21	1456	0	1414	31	52	1383	1331	0.962401	0.907913	2092	0.94856
11a619f6-f13b-4799-bdaa-82062912f2ea	EU979044.1.1489	+	21	1484	0	1424	32	71	1392	1324	0.951149	0.885619	1894	0.934856
fbab0286-8eb2-4765-97ab-db4db5b0ae2a	GU444117.1.1489	+	21	439	0	400	4	22	396	374	0.944444	0.886256	544	0.481166
4e3c2d31-f465-40f4-b1aa-938e03e6d832	HQ910286.1.1487	+	21	1393	0	1381	54	45	1327	1208	0.910324	0.847125	1466	0.892401
fd3df407-670f-4081-8790-7e3e5a4a093f	HQ190477.1.1531	+	24	1324	0	1317	94	77	1223	1118	0.914146	0.802009	1078	0.798824
809f23b5-b3aa-468d-b74b-014bfc3b7861	FPLL01004332.10.1525	+	18	1477	4	1390	51	124	1335	1242	0.930337	0.822517	1382	0.907546
c2e96717-2450-4124-a6ee-1c05c84819ab	EU132472.1.1377	+	1	1378	1	1369	42	51	1326	1170	0.882353	0.824524	1286	0.962963
