read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
c5825d1d-46c1-4112-9d10-5f2632aa8c44	Pseudomonas_aeruginosa_16S_3	+	19	1494	0	1483	70	62	1413	1199	0.848549	0.776052	954	0.92595
5c01516c-7a90-4486-8823-780290aeb14d	Pseudomonas_syringae_pathovar_maculicola_false_positive_2	-	18	1415	81	1440	39	77	1320	1153	0.873485	0.802925	1142	0.858257
ee0bc8e2-4e8a-4efe-a8d0-f480adca8c47	Enterococcus_faecalis_16S_2	+	265	1437	224	1372	52	76	1096	925	0.843978	0.755719	550	0.722003
066b6ff3-6cc4-42c3-956b-81634b900e7c	Pseudomonas_coronafaciens_pathovar_atropurpurea_false_positive_1	+	308	1406	287	1362	56	79	1019	855	0.839058	0.740901	540	0.662549
7445cf74-0229-427e-994b-05d84e0107f9	Staphylococcus_aureus_16S_1	+	251	1520	212	1468	61	74	1195	985	0.824268	0.740601	592	0.77547
1a11d222-c74d-4590-836d-4e4fda700063	Escherichia_coli_16S_3	+	242	1409	213	1359	41	62	1105	889	0.804525	0.735927	468	0.725066
a0bbad58-6438-41c9-8e0b-76e4e87fd088	Bacillus_sp_Bacteria)_false_positive	+	21	1500	0	1477	67	69	1410	1197	0.848936	0.774256	938	0.93254
e1135c2d-9803-4b76-9739-039d46422955	Bacillus_alcaliinulinus_false_positive	+	224	1491	199	1419	37	84	1183	960	0.811496	0.736196	526	0.792895
313fdbe8-4235-4a94-87b2-08c04e773ee1	Staphylococcus_aureus_16S_3	+	333	1431	306	1388	44	60	1038	871	0.839114	0.762697	622	0.667095
79d94198-4ac3-424a-92cd-7ed06e20c03b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
acb30621-48a9-4541-8514-454796fa0f9e	Escherichia_coli_16S_5	+	242	1414	207	1343	56	92	1080	888	0.822222	0.723127	376	0.709127
d4a31489-7c1f-4017-9669-1dea8c546ba7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a463b569-b18f-4fb8-8154-c96e597e3605	Pseudomonas_putida_false_positive_2	+	20	1472	6	1442	34	50	1402	1207	0.860913	0.812248	1234	0.949221
c43f0ad6-a5c7-4f22-8bc4-41623c548fef	Salmonella_enterica_16S_6	+	235	1498	222	1481	67	71	1192	977	0.819631	0.734586	514	0.777053
a42c7cdf-709c-49d3-9259-3318fbf04555	Pseudomonas_syringae_pathovar_maculicola_false_positive_2	+	241	1505	220	1428	31	87	1177	995	0.84537	0.76834	778	0.774342
9fafd44d-17fc-492c-9095-e9b59f0b06d4	Bacillus_halodurans_false_positive	+	28	1458	0	1430	54	54	1376	1238	0.899709	0.834232	1468	0.886027
b8a348de-90b1-4b67-bb0d-d0c2bfa4e9b8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ba55efbc-2165-432c-8340-e76a8ea55241	Listeria_monocytogenes_16S_6	+	99	1517	50	1398	51	121	1297	1102	0.849653	0.75017	772	0.885324
ebff58ea-1047-40ca-92ac-b10e82671bed	Pseudomonas_syringae_pathovar_broussonetiae_false_positive_1	+	290	1505	263	1468	42	52	1163	990	0.851247	0.787589	868	0.756177
9086ef58-5bbd-47c2-8b57-409a89a5738a	Pseudomonas_aeruginosa_16S_1	+	86	1396	53	1368	98	93	1217	1057	0.868529	0.75071	712	0.79751
dc9f4f16-ae3e-4bc9-b731-787192619d8a	Pseudomonas_coronafaciens_pathovar_atropurpurea_false_positive_2	+	222	1505	165	1392	69	125	1158	982	0.848014	0.726331	534	0.788291
d8bb9c88-9298-42b0-ab0c-e79331cfa741	Pseudomonas_coronafaciens_pathovar_atropurpurea_false_positive_2	+	222	1505	166	1415	37	71	1212	1042	0.859736	0.789394	920	0.813423
aebc594a-54b0-432c-b22e-d9bca640edbb	Escherichia_coli_16S_7	+	242	1508	222	1497	91	82	1184	991	0.836993	0.730287	496	0.767834
e54dab23-c51f-4923-b81f-842b7e601f71	Salmonella_enterica_16S_1	+	235	1501	231	1484	58	71	1195	1000	0.83682	0.755287	630	0.779009
5d8c6f49-68a9-4df4-ac53-980204b009d1	Escherichia_coli_16S_3	+	28	1508	0	1414	60	126	1354	1167	0.861891	0.757792	814	0.900865
7df778c3-08ae-4ee2-9c90-481b2b0c2c2b	Staphylococcus_aureus_16S_2	+	251	1421	206	1356	58	78	1092	884	0.809524	0.71987	380	0.705426
ece35b8b-7f19-4f55-8d64-c6b243a4bc57	Listeria_monocytogenes_16S_1	+	251	1416	209	1357	46	63	1102	924	0.838476	0.763006	654	0.716515
4fe507fa-e974-4941-82af-ac91a6b9b587	Listeria_monocytogenes_16S_2	+	254	1416	198	1326	34	68	1094	916	0.837294	0.765886	708	0.723545
edbcb2ae-ff69-400a-a2d3-ce2ac11f8ee2	Bacillus_halodurans_false_positive	+	232	1505	204	1458	43	62	1211	1052	0.868704	0.799392	1014	0.785853
