read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
2b28735c-3988-48d6-a145-e1e1a5a1f57a	Pseudomonas_syringae_pathovar_maculicola_false_positive_1	+	30	1505	4	1462	38	55	1420	1233	0.86831	0.814937	1276	0.925685
a77b17ad-b1c8-4263-8bdd-0dc2a9de38f7	Bacillus_subtilis_16S_7	+	32	1518	3	1451	59	97	1389	1188	0.855292	0.768932	964	0.901363
e53609ae-357a-4c4c-979c-c161d9624578	Salmonella_enterica_16S_5	+	239	1414	212	1352	50	85	1090	914	0.838532	0.746122	578	0.717577
000242e7-0cea-4e68-8f4a-c5a5fdd9404c	Enterococcus_faecalis_16S_3	+	275	1433	182	1316	40	64	1094	922	0.842779	0.769616	712	0.746248
b6124f33-3f9d-464f-856d-b40be5579264	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f30663de-e180-4f28-8061-2e223668f9e0	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	233	1500	178	1420	48	73	1194	1033	0.865159	0.785551	896	0.798662
0bf9ed7e-d5b9-4590-b81d-bbabb9414f80	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11ea89b0-4af9-4840-9bad-9070b6d4d2b7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ab55546b-efd8-40de-ae20-cced37715bbb	Bacillus_halodurans_false_positive	+	232	1430	189	1343	29	73	1125	977	0.868444	0.796251	918	0.751001
eabaafce-55a7-4264-b588-1f70f43ed08d	Bacillus_subtilis_16S_2	+	234	1518	184	1438	36	66	1218	1079	0.885879	0.817424	1162	0.799737
9ee00de9-4880-4d65-9db7-84016eef7e99	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_1	+	222	1505	162	1422	25	48	1235	1083	0.876923	0.827982	1228	0.818423
9fadcd9c-ae4e-46bb-88e0-e5480ed51431	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	30	1422	3	1324	45	116	1276	1091	0.855016	0.759221	776	0.859838
f7d64b8d-ddfd-4709-8ba3-35e386f6b619	Bacillus_hemicellulosilyticus_false_positive	+	240	1521	189	1453	53	70	1211	1030	0.850537	0.772114	786	0.795141
bbf5aa81-a389-48a4-bf16-2696e5f453f8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33ff00ca-5a7f-4f53-9cfe-fb4ed0dcae58	Bacillus_sp_Bacteria)_false_positive	+	674	1501	629	1395	20	81	746	673	0.902145	0.794569	600	0.500671
8816d2d3-b8fc-4183-86c4-14e0e399b3ef	Pseudomonas_syringae_pathovar_maculicola_false_positive_2	+	190	1505	173	1480	62	70	1245	1063	0.853815	0.771968	798	0.809493
2a023c32-11d8-4d2a-85a2-839dd510c822	Bacillus_sp_Bacteria)_false_positive	+	92	1509	55	1446	50	76	1341	1157	0.862789	0.788684	994	0.886905
