read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
8fe4f628-00a7-4080-a7b2-d7f883e3f946	Salmonella_enterica_16S_5	+	245	1501	248	1520	65	49	1207	990	0.820215	0.749432	628	0.786832
8892cd16-f17e-44fb-bf1f-70fcfc58d79e	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	27	1505	0	1433	46	91	1387	1191	0.858688	0.781496	980	0.922821
19164641-af80-4520-82e9-7baf730cc8a8	Bacillus_hemicellulosilyticus_false_positive	+	31	1521	0	1428	48	110	1380	1191	0.863043	0.774382	958	0.920614
51dc1749-3859-4f0e-8684-d4705c28e0f1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8bebe6a2-3ddb-472d-a257-c13d2e5b44a8	Bacillus_subtilis_16S_6	+	249	1417	202	1340	66	96	1072	880	0.820895	0.713128	336	0.706192
55290aa7-e2e4-4500-a079-dd9a0129c5b3	Salmonella_enterica_16S_2	+	234	1502	184	1427	53	78	1190	996	0.836975	0.753974	646	0.788602
e8d4f3b7-8f88-4345-a47f-ade7b8061405	Pseudomonas_syringae_pathovar_broussonetiae_false_positive_2	+	236	1414	183	1289	61	133	1045	909	0.869856	0.733656	462	0.717227
300dab37-656f-47e9-98f5-d14235c3c59e	Salmonella_enterica_16S_5	+	25	1434	4	1386	75	102	1307	1077	0.824024	0.725741	536	0.852021
df86a780-1fb7-40c2-b8aa-1bd88848cfdf	Salmonella_enterica_16S_4	+	236	1501	210	1473	73	75	1190	967	0.812605	0.722721	402	0.77575
72113414-532c-4686-876f-1af8229f495b	Salmonella_enterica_16S_6	+	23	1414	2	1369	69	93	1298	1105	0.85131	0.756849	758	0.846154
b19bde03-66be-4265-b0d5-b2daf4bd0140	Bacillus_subtilis_16S_9	+	35	1518	5	1359	44	173	1310	1099	0.838931	0.719712	508	0.916084
62d899c7-e25a-4107-9daf-8c3364b6a50e	Pseudomonas_putida_false_positive_1	+	210	1401	220	1412	69	68	1123	944	0.840605	0.749206	582	0.760325
7bccc3a3-8871-4e54-8995-1ef030702b1e	Pseudomonas_aeruginosa_16S_3	+	237	807	184	718	17	53	517	438	0.847195	0.746167	292	0.365888
46e4a5f2-856a-4a6b-8e40-18e6924071f1	Enterococcus_faecalis_16S_3	+	691	1526	60	896	41	40	795	680	0.855346	0.776256	566	0.818744
84e7bc9e-4619-4b0a-94c1-19284c3c9d82	Salmonella_enterica_16S_1	+	236	1419	200	1347	41	77	1106	924	0.835443	0.754902	576	0.730998
9d92426e-c0db-4c94-b032-5628de726a9a	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
747337b0-18d9-4823-8c88-ce73067ba30c	Pseudomonas_coronafaciens_pathovar_atropurpurea_false_positive_2	+	97	1505	70	1453	51	76	1332	1160	0.870871	0.795065	1062	0.87287
0db8864a-f4fe-4e0f-b334-f75bce2379d0	Bacillus_subtilis_16S_3	+	109	1518	79	1471	55	72	1337	1065	0.796559	0.727459	464	0.858151
2f379ab7-00ee-4e54-a266-46c79076214d	Salmonella_enterica_16S_5	+	235	1402	220	1381	51	57	1110	899	0.80991	0.738095	502	0.723598
66dbc2aa-b81b-45fb-95d9-d8b57932d28f	Pseudomonas_aeruginosa_16S_1	+	223	1493	179	1419	57	87	1183	963	0.814032	0.725697	450	0.787616
30f4d594-c66e-4893-89bc-7fb8eb8de0e7	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	233	1432	171	1336	53	87	1112	923	0.830036	0.73722	490	0.748822
9005bfa5-c49a-4924-9764-d0286550e14c	Salmonella_enterica_16S_3	+	239	1501	241	1468	54	89	1173	958	0.816709	0.727964	458	0.764668
3e8acd25-ee65-4e79-8869-af3b8dd95c06	Pseudomonas_syringae_pathovar_broussonetiae_false_positive_2	+	239	1505	207	1427	41	87	1179	1006	0.853265	0.769702	793	0.785476
ee5cc044-ce2a-40e7-9048-7ffd3a5fd32f	Bacillus_alcaliinulinus_false_positive	+	71	1491	66	1464	56	78	1342	1130	0.842027	0.765583	808	0.891694
f863f703-4857-4b56-8367-51154afdfe3f	Pseudomonas_syringae_pathovar_broussonetiae_false_positive_2	+	27	1502	0	1465	63	73	1402	1209	0.862339	0.786086	1062	0.911573
96726e09-3d6e-487c-a771-ebe6dc886f5d	Pseudomonas_coronafaciens_pathovar_atropurpurea_false_positive_2	+	30	1405	3	1290	33	121	1254	1065	0.849282	0.756392	778	0.870229
d77e6dec-0c36-4233-93af-d74160cc0172	Pseudomonas_putida_false_positive_2	+	20	1407	2	1384	58	63	1324	1150	0.86858	0.795848	1090	0.896412
e207b869-dce1-46c0-8be6-f7252ca0a727	Bacillus_subtilis_16S_3	+	34	1518	5	1460	52	81	1403	1276	0.90948	0.830729	1470	0.915199
7ca18020-1e19-4d13-b3bf-bc2ccb647e2b	Pseudomonas_aeruginosa_16S_4	+	222	1411	166	1252	23	126	1063	908	0.854186	0.749175	602	0.754436
7796ff34-4354-4f9d-8f38-535b07f68e76	Pseudomonas_syringae_pathovar_broussonetiae_false_positive_1	+	29	1416	4	1331	54	114	1273	1090	0.856245	0.756419	756	0.848667
