read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
c3e4c20b-7ed5-429b-85bd-69ff688d0b71	Pseudomonas_syringae_pathovar_maculicola_false_positive_1	+	241	1414	197	1360	47	57	1116	949	0.850358	0.777869	786	0.732764
aa4fec46-8e09-4c0b-98fa-87db2776737b	Pseudomonas_aeruginosa_16S_1	+	212	1492	160	1382	32	90	1190	1056	0.887395	0.804878	1129	0.817308
b10fedcd-fc24-4d52-ad9c-6347594a71f1	Staphylococcus_aureus_16S_2	+	99	1420	272	1551	81	123	1198	988	0.824708	0.704708	356	0.769923
400a13c9-b1cb-4f51-ab4e-06dcc96fc538	Pseudomonas_coronafaciens_pathovar_atropurpurea_false_positive_2	+	27	1505	0	1440	51	89	1389	1210	0.87113	0.791367	1096	0.909627
f0a2d4e6-4ad7-4ad7-8e20-baff8f9494a2	Bacillus_halodurans_false_positive	+	28	1509	0	1393	60	148	1333	1115	0.836459	0.723556	508	0.894031
26a0a749-bde0-46e7-8830-58cfd5c22079	Salmonella_enterica_16S_5	+	23	1501	2	1432	77	125	1353	1148	0.848485	0.738264	636	0.9002
939f3a88-6e78-4361-801a-7f927a500d7a	Pseudomonas_syringae_pathovar_maculicola_false_positive_2	+	245	1501	201	1367	27	117	1139	956	0.839333	0.745129	576	0.783356
c38fc458-b9a7-4a85-8f14-5b54ad822a2f	Salmonella_enterica_16S_1	+	239	1501	218	1480	43	43	1219	991	0.812961	0.759387	646	0.794654
2ed9dd08-8b32-47ce-92e7-601957535c1f	Enterococcus_faecalis_16S_3	+	259	1437	209	1395	76	68	1110	947	0.853153	0.755183	606	0.710627
28adc426-2e7a-4fa3-a47b-2c1c50f378ad	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_1	+	27	1505	0	1447	52	83	1395	1188	0.851613	0.776471	942	0.908203
d7f8f1ea-99b3-4027-8fc7-f7e1f75ac80b	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	241	1505	236	1517	57	40	1224	1077	0.879902	0.815291	1128	0.795839
c8f6c15b-d5f6-4322-9ba3-84fb072a7058	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b24b62f7-3cdf-4684-aa33-85f3f2d33669	Pseudomonas_aeruginosa_16S_1	+	211	1402	150	1301	34	74	1117	979	0.876455	0.799184	954	0.761937
d5c2dc70-dc20-4b5f-bb50-ffa24b12f531	Escherichia_coli_16S_1	+	242	1418	220	1391	49	54	1122	909	0.81016	0.742041	496	0.727626
cf130cb3-7ad3-4c06-ae14-9c7344e95049	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
414deba1-d8cd-40aa-8d7a-6f26aad7b6db	Escherichia_coli_16S_8	+	242	1417	225	1391	54	63	1112	893	0.803058	0.726607	400	0.721141
a57354f3-02c0-43d2-81d2-6ad4bc586e8f	Pseudomonas_coronafaciens_pathovar_atropurpurea_false_positive_2	+	241	1505	223	1469	44	62	1202	1038	0.863561	0.793578	984	0.781534
011ee774-ad38-431f-990e-bbd2f919c989	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	243	1503	231	1477	52	66	1194	965	0.808208	0.735518	502	0.776333
3525e605-81b3-4dba-ad49-6c22487654a1	Bacillus_halodurans_false_positive	+	232	1518	311	1585	33	45	1241	1062	0.855761	0.805155	1084	0.799098
6e6fc05f-3364-4744-8b22-816691db5e71	Escherichia_coli_16S_4	+	30	1508	2	1450	51	81	1397	1204	0.861847	0.787443	1028	0.907732
d930786c-fea4-431a-b70e-e0b125a5512f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d001ff0d-bd4a-4e7f-9487-9c16a04747bb	Bacillus_hemicellulosilyticus_false_positive	+	250	1521	209	1469	75	86	1185	984	0.83038	0.731055	474	0.771987
f4345ad2-a801-440c-a06b-b535628abdc1	Pseudomonas_syringae_pathovar_maculicola_false_positive_1	+	45	1493	26	1457	56	73	1375	1191	0.866182	0.791888	1052	0.894018
d2cf0968-f0a0-493a-b14d-f92b2f01706f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
