read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
a0341f02-652a-4cc5-bcf8-27f4e924a84b	Pseudomonas_putida_false_positive_1	+	222	1411	172	1332	39	68	1121	982	0.876004	0.799674	958	0.758971
4735a0b7-2989-4816-aa8d-840562eb587c	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_1	+	233	1505	190	1381	37	118	1154	979	0.848354	0.747899	680	0.793673
ac1e0e9b-0ff1-4ff5-9326-371b7aa2fdbf	Bacillus_subtilis_16S_4	+	248	1417	197	1319	41	88	1081	880	0.814061	0.727273	394	0.725991
3d8cd643-521e-4c6b-810e-03c38c072fa2	Salmonella_enterica_16S_6	+	24	1501	3	1416	55	119	1358	1138	0.837997	0.74282	672	0.912022
b5d05375-3460-4c15-8684-d94a8a89a275	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
607c1586-47db-465d-ac03-6196b19256a5	Salmonella_enterica_16S_1	+	235	1501	190	1416	44	84	1182	988	0.835871	0.754198	660	0.793289
4e9af8f2-0ef0-412a-916d-20b6c4171c0f	Bacillus_halodurans_false_positive	+	32	1517	4	1455	55	89	1396	1215	0.870344	0.788961	1118	0.914211
1be47268-0809-4caa-a557-1aeaa68539e4	Escherichia_coli_16S_5	+	1047	1508	954	1409	28	34	427	348	0.814988	0.711656	116	0.28581
f569cd0e-1962-4aad-b790-63c9e23c2e81	Bacillus_halodurans_false_positive	+	249	1429	192	1352	44	64	1116	904	0.810036	0.738562	508	0.72751
2d52dca7-671d-463e-9ad5-4cc4c75ea127	Salmonella_enterica_16S_3	+	23	1500	2	1455	73	97	1380	1116	0.808696	0.72	492	0.916944
0b693145-7076-4ad1-913c-f6c794c766ac	Bacillus_hemicellulosilyticus_false_positive	+	237	1521	199	1435	36	84	1200	1030	0.858333	0.780303	904	0.793126
19f19919-ac23-4610-b5be-b23f70bc70f8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c0f6cb08-3f01-4d5b-b2b2-34119b7944c0	Pseudomonas_putida_false_positive_2	+	152	1398	139	1356	57	86	1160	997	0.859483	0.765157	724	0.785376
3194f529-1c33-4407-8d2c-409f22007e81	Salmonella_enterica_16S_1	+	236	1410	211	1364	54	75	1099	924	0.840764	0.752443	630	0.71877
309713ae-be9b-48cd-8763-5efb9162065b	Escherichia_coli_16S_2	+	31	1508	3	1388	71	163	1314	1105	0.840944	0.713824	536	0.900617
c81b834d-a2f6-49d8-88d4-710cfb345963	Escherichia_coli_16S_1	+	312	1508	286	1470	69	81	1115	923	0.827803	0.729644	434	0.723087
b0768d6f-fc82-411b-bf2e-a86b7fd7b71a	Bacillus_subtilis_16S_1	+	31	1422	2	1388	59	64	1327	1157	0.871891	0.797931	1076	0.857235
c949cadd-3279-4866-b629-19f4807fc665	Enterococcus_faecalis_16S_1	+	259	1425	210	1345	52	83	1083	912	0.842105	0.748768	582	0.710164
7fb4183f-8eb4-4189-a9d9-51429e2c2fb9	Staphylococcus_aureus_16S_3	+	251	1419	207	1312	47	110	1058	884	0.835539	0.727572	439	0.712458
93f82697-4401-4a26-90db-426939182dc6	Pseudomonas_aeruginosa_16S_1	+	19	1494	0	1411	38	102	1373	1185	0.863074	0.783212	1046	0.918395
c8e54e24-480f-4281-90b6-6c963343ee0f	Staphylococcus_aureus_16S_6	+	9	1359	99	1385	64	128	1222	999	0.817512	0.706506	370	0.785347
