read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
9bb19976-0c7c-4996-9531-d0fe33701285	Salmonella_enterica_16S_1	+	21	1501	0	1497	140	123	1357	1140	0.840088	0.703704	326	0.884615
35c96893-03c2-4d21-bf6b-6ddccf0e3391	Salmonella_enterica_16S_1	+	34	1409	17	1378	86	100	1275	1041	0.816471	0.712526	370	0.83116
26333ad6-c0e5-4c50-ba53-5c0bce0bb218	Pseudomonas_putida_false_positive_1	+	322	1401	308	1322	33	98	981	833	0.849134	0.749101	566	0.668256
909e4d52-04dd-429f-b649-394a1a7201b6	Pseudomonas_putida_false_positive_1	+	211	1410	155	1307	36	83	1116	974	0.87276	0.788664	850	0.755586
6b730d63-f660-493b-9c6e-360fb5b7e184	Bacillus_halodurans_false_positive	+	31	1518	3	1469	44	65	1422	1279	0.899437	0.835402	1448	0.922179
1790a7a0-c3e8-4496-8c32-3e70a74acb8a	Bacillus_subtilis_16S_5	+	319	1406	293	1359	31	52	1035	859	0.829952	0.768336	632	0.669037
4630facd-61ff-4d03-bbc7-e11b23cc4737	Salmonella_enterica_16S_6	+	243	1501	212	1463	59	66	1192	1029	0.863255	0.781321	836	0.777053
90b21082-1213-4e1b-a6b8-d13cc444b994	Bacillus_halodurans_false_positive	+	222	1417	184	1358	45	66	1129	929	0.822852	0.749194	572	0.744232
1e867b5a-2d01-4c7f-b256-238d225cdb3e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
aee8696c-f290-443b-bd29-cdedac4a589e	Bacillus_subtilis_16S_4	+	29	1518	0	1483	48	54	1435	1283	0.894077	0.834743	1466	0.921053
fb51ed40-230b-4172-968b-641247d10817	Salmonella_enterica_16S_5	+	236	1402	214	1359	57	78	1088	892	0.819853	0.729354	390	0.709719
f0b77fb0-48ea-40c0-bd87-31ef0fd2e408	Staphylococcus_aureus_16S_1	+	29	1520	0	1434	72	129	1362	1117	0.820117	0.714651	424	0.894288
a688bcc2-c062-4c24-b977-e54ed81dfbe5	Bacillus_sp_Bacteria)_false_positive	+	479	1509	437	1431	20	56	974	821	0.842916	0.781905	702	0.64418
6dd171bb-8aef-4148-99d1-a756ae6ee716	Staphylococcus_aureus_16S_4	+	303	1431	345	1432	61	102	1026	849	0.827485	0.714045	324	0.659383
2f21e3cf-074e-45ff-b3fd-a5fb513b4c5e	Pseudomonas_aeruginosa_16S_4	+	231	1494	191	1435	60	79	1184	1025	0.865709	0.774754	833	0.785667
ab9cbb50-2542-4a22-9759-71e32215628b	Listeria_monocytogenes_16S_3	+	234	1517	204	1472	49	64	1219	1047	0.858901	0.786036	860	0.785438
155dfab2-db1f-42f7-966a-b24c3fa9db1e	Pseudomonas_aeruginosa_16S_4	+	40	1494	17	1448	79	102	1352	1173	0.867604	0.765166	904	0.885976
73215311-f1e5-4c05-bce2-feaf47777df2	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e10abda4-4df2-44b8-a6e4-a3859c2c4803	Pseudomonas_syringae_pathovar_broussonetiae_false_positive_1	+	238	1493	210	1429	25	61	1194	1038	0.869347	0.810938	1064	0.780392
88ce24cf-7f69-4f04-a759-a30e6ab92f27	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_1	+	237	1505	203	1457	43	57	1211	1011	0.834847	0.771167	770	0.787386
b687a3b5-6f65-4b20-8d5a-a2da235e9611	Staphylococcus_aureus_16S_2	+	251	1416	222	1362	45	70	1095	912	0.832877	0.753719	642	0.703727
8003f1b8-4d39-411c-836f-e10c8f928297	Pseudomonas_savastanoi_pathovar_phaseolicola_false_positive_2	+	241	1505	216	1492	85	73	1191	1024	0.859782	0.759081	696	0.774382
c5b9c0e3-eeea-40c4-a087-78803d7765f3	Listeria_monocytogenes_16S_6	+	251	1517	196	1436	37	63	1203	1058	0.879468	0.811972	1128	0.788336
742066e9-1990-450b-ba7f-8c55c13c2f3a	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9f2c9da2-bee1-4682-b44b-a21c4558eaa5	Bacillus_subtilis_16S_5	+	253	1417	204	1325	41	84	1080	889	0.823148	0.737759	460	0.722408
91356cd8-9974-4539-a78c-26dc4fd84f5c	Salmonella_enterica_16S_1	+	236	1501	203	1458	75	85	1180	968	0.820339	0.722388	380	0.772757
