read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
2ae559bd-c070-41bb-8910-f1e42b55839d	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7f6d8de8-0188-424d-8067-602feea00e21	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
131e0754-c1d3-450d-b914-d9e161ced4c5	Staphylococcus_aureus_16S_1	+	32	1520	3	1460	46	77	1411	1225	0.868179	0.798566	1148	0.915639
b0da93ee-bc13-4177-be68-ec71607b6228	Escherichia_coli_16S_4	+	27	1508	0	1451	38	68	1413	1202	0.850672	0.79131	1108	0.918129
704713e9-8600-4225-9a2b-517fdf7d9fd0	Bacillus_subtilis_16S_5	+	234	1017	171	922	16	48	735	616	0.838095	0.770964	488	0.762448
45d30f7c-3fcb-4d8d-ac8e-8edf1c9d93f8	Pseudomonas_aeruginosa_16S_2	+	226	1404	170	1264	28	112	1066	913	0.856473	0.757048	676	0.741823
ccbf304f-54c8-40ce-a6a3-c2f3d1a30b9c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
dbd63442-34f5-4194-82bc-5e2aa5418b2e	Enterococcus_faecalis_16S_4	+	242	1437	197	1377	28	43	1152	977	0.84809	0.798855	940	0.741313
ed836d83-5b6f-4d05-9a90-03c65b9481ec	Salmonella_enterica_16S_1	+	234	1501	202	1409	40	100	1167	1021	0.874893	0.781178	882	0.786388
aa068676-5202-4c9e-88d9-3abaeceb5c00	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
eaaf032c-2191-4956-86cb-cddf8f467013	Listeria_monocytogenes_16S_5	+	222	1517	290	1563	42	64	1231	1026	0.833469	0.76739	744	0.79317
43140709-aa1b-4ec8-a456-ba6cec81efe5	Staphylococcus_aureus_16S_1	+	246	1419	212	1362	56	79	1094	888	0.8117	0.722539	386	0.716907
c276999a-68b9-4a9d-905a-e7a7c6e0056c	Escherichia_coli_16S_7	+	280	1416	245	1364	44	61	1075	879	0.817674	0.744915	532	0.722446
ee72422c-498f-48ff-a450-5aaf0dff9d7b	Escherichia_coli_16S_4	+	28	1508	0	1470	38	48	1432	1224	0.854749	0.806324	1212	0.928664
b2223bf2-bf30-42a0-82cd-0848575eb249	Bacillus_subtilis_16S_7	+	243	1518	185	1433	44	71	1204	1083	0.899502	0.821077	1164	0.797879
98bbf4ec-be3d-47d2-828b-edf85ca8a6c4	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
135fc2d8-a544-41e5-b41c-11ef99a40788	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
304d3593-ed7d-4e9f-baa2-36b070c12f34	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ff71369e-3ddf-4798-b8c8-c3b0ba02c99e	Staphylococcus_aureus_16S_6	+	250	1436	205	1379	52	64	1122	936	0.834225	0.756058	628	0.732376
1c7379b0-4cc2-4902-8590-422016f8b0c8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f0c39e5c-10ee-46e7-a14c-c1218c367b16	Listeria_monocytogenes_16S_2	+	32	1448	0	1344	50	122	1294	1075	0.830757	0.733288	602	0.857522
f4046147-be70-4c16-9615-4a8d3b596af2	Staphylococcus_aureus_16S_6	+	261	1442	225	1369	33	70	1111	935	0.841584	0.770181	732	0.729481
91f2a01a-eb28-48a3-82ee-73686b6651a0	Pseudomonas_aeruginosa_16S_3	+	22	1494	3	1388	40	127	1345	1180	0.877323	0.780423	1026	0.911247
53f8d7f2-ca64-4865-8b01-a1ff63276d45	Salmonella_enterica_16S_6	+	233	1410	170	1303	65	109	1068	898	0.840824	0.723027	404	0.721622
0b8cae16-7b5d-4113-9622-32a78511a595	Enterococcus_faecalis_16S_1	+	25	1425	1	1401	87	87	1313	1093	0.832445	0.735037	534	0.840589
f7e4aa84-dae4-419e-bda7-6c3b15f9a3f3	Pseudomonas_aeruginosa_16S_4	+	19	1494	0	1467	46	54	1421	1252	0.88107	0.823143	1352	0.931193
220a5a1c-92cb-4c17-bfcb-2590f4dea970	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b9fcc52c-2036-4658-b6d2-1436bea1e7e7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e7a089cb-fc27-419c-b5c2-af30bcdc7edf	Escherichia_coli_16S_3	+	242	1417	208	1359	37	61	1114	907	0.814183	0.74835	534	0.729058
