read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
38b21bd3-0add-427b-aca3-80d75fe43834	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2501aa16-cb7c-4511-8210-235f3ff28b59	Bacillus_subtilis_16S_6	+	240	1518	154	1407	32	57	1221	1130	0.925471	0.862595	1551	0.824443
f2b6f0a7-6164-4385-b49d-6259313c4401	Bacillus_subtilis_16S_2	+	29	1518	0	1443	42	88	1401	1194	0.852248	0.779882	996	0.927815
f1b45c14-7bc5-498c-8ee4-2e418a2dca88	Bacillus_subtilis_16S_6	+	214	1417	169	1414	103	61	1142	945	0.827496	0.723583	426	0.732991
4dc80291-b047-4b2a-b954-5c3f0d4accd1	Staphylococcus_aureus_16S_2	+	486	1421	443	1375	50	53	882	718	0.814059	0.728934	342	0.566838
a0e7a474-33e2-48d5-9e1a-2e845a66599a	Bacillus_subtilis_16S_7	+	29	1429	0	1388	57	69	1331	1175	0.882795	0.806452	1178	0.865973
ff9a62b1-a650-4b96-a734-d430a829c204	Bacillus_subtilis_16S_2	+	233	1417	167	1326	44	69	1115	949	0.851121	0.772801	792	0.74185
763207b2-c38e-415f-a408-985bceeb07d2	Staphylococcus_aureus_16S_3	+	322	1520	257	1432	40	63	1135	969	0.853745	0.782714	852	0.74967
d0c16134-4f56-4846-b705-b27ffb95b6d2	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3ee41e5e-2936-41ff-a0d6-6f3e9de2832e	Bacillus_subtilis_16S_3	+	33	1413	4	1346	55	93	1287	1098	0.853147	0.765157	784	0.842829
520ce251-e99a-41cf-8bcb-29e4939c225b	Salmonella_enterica_16S_3	+	235	1501	197	1422	28	69	1197	1020	0.85213	0.788253	898	0.794293
8753c035-4c64-4fbb-8135-266726c789b6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6eb5fc60-d846-44fb-b0bc-1cad9fdec3aa	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
daaff505-1622-4983-8182-75db873860b7	Staphylococcus_aureus_16S_5	+	251	1419	276	1404	54	94	1074	904	0.841713	0.739771	516	0.690231
