read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
a03b5c0c-0a93-48de-8d37-d08f3400f43e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e2d875a1-e9b2-4aec-ab9e-c30ab60b00fb	Bacillus_subtilis_16S_2	+	29	1518	0	1457	64	96	1393	1202	0.862886	0.773986	993	0.899871
a838aadf-706d-4dbe-a2e6-32f1b365efd6	Bacillus_subtilis_16S_6	+	240	1518	209	1472	69	84	1194	1003	0.840033	0.744618	564	0.773316
bb507607-7057-424c-a2c0-57d1478638ef	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28cd6740-b166-4aa9-a8b8-104a60221798	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
475e72df-45b4-415e-b8c1-d1b6d4d5ce57	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7342646d-737c-466d-9247-1cf6c8dd602a	Bacillus_subtilis_16S_2	+	29	1458	0	1374	69	124	1305	1126	0.862835	0.751669	738	0.878788
98553689-4945-418e-a9aa-e95daebc04a0	Pseudomonas_aeruginosa_16S_4	+	22	1492	3	1421	50	102	1368	1185	0.866228	0.779605	1011	0.915663
178a8f8d-9e2c-4957-8345-7cf90f6a3aa1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22d0562f-a3a9-462c-a8c9-e27916017f23	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1d8140f4-ac4f-40cb-baa6-0575c01db558	Pseudomonas_aeruginosa_16S_3	+	223	1494	184	1410	39	84	1187	1020	0.859309	0.778626	858	0.793449
66bfc3c0-3d1c-4f31-aef5-0580e73ab2ce	Escherichia_coli_16S_8	-	296	1425	377	1524	96	78	1051	872	0.829686	0.711837	340	0.681582
65d0d402-c0b5-4b13-a0fe-ff5a5c773790	Bacillus_subtilis_16S_6	+	102	1516	68	1409	65	138	1276	1082	0.847962	0.731575	638	0.860418
fae541b6-659b-41ea-b4ea-213755384ee6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4f692706-f3d5-44e0-8be2-86a4566f8b91	Bacillus_subtilis_16S_6	+	250	1518	187	1414	45	86	1182	1011	0.85533	0.769992	820	0.789052
d2b178f1-5389-4320-aa8e-ce82fd24210e	Enterococcus_faecalis_16S_4	+	252	1526	219	1462	57	88	1186	990	0.834739	0.743802	574	0.764175
e447a354-aec7-4769-a403-1636bf27dffe	Staphylococcus_aureus_16S_4	+	254	1520	219	1484	60	61	1205	999	0.829046	0.753394	656	0.774422
2e7e4c78-3bdc-4743-81bb-7a7c1bc242b2	Listeria_monocytogenes_16S_1	-	1083	1418	422	756	25	26	309	266	0.860841	0.738889	138	0.330835
