read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
7972b5c7-580b-4f1a-835d-a4672945e80c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e40f1ea1-b02f-4521-8d65-a607aa6ff73c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
96ed1b8a-8613-40ed-9266-bad830f7ee18	Enterococcus_faecalis_16S_1	+	27	1446	1	1398	78	100	1319	1104	0.836998	0.737475	636	0.849324
42a4a251-ca2e-43f9-a3c3-576c7cc2fc8a	Pseudomonas_aeruginosa_16S_2	+	231	1494	219	1484	60	58	1205	985	0.817427	0.74452	590	0.789646
efeda748-b473-421b-a1c9-27cd19a10519	Bacillus_subtilis_16S_3	+	241	1518	225	1496	56	62	1215	1048	0.862551	0.786197	940	0.779846
9495a2ab-49ec-4170-a895-b91758e6fe1c	Bacillus_subtilis_16S_2	+	33	1251	4	1149	50	123	1095	935	0.853881	0.737382	544	0.735887
c0af8873-7f70-4c69-be51-8bebb7477098	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b4544735-2944-45c9-b383-2c0b282571eb	Staphylococcus_aureus_16S_1	+	29	1520	0	1451	53	93	1398	1157	0.827611	0.749352	734	0.916721
0cf4b297-6dfb-4abf-9b4d-b71b1c4e1ddd	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c859e6a2-d075-43da-b502-538af76e9703	Enterococcus_faecalis_16S_4	+	29	1406	3	1355	71	96	1281	1071	0.836066	0.739641	540	0.833442
1c43a633-7058-492d-aebb-82bccefc8d02	Enterococcus_faecalis_16S_2	+	259	1526	210	1462	42	57	1210	1035	0.855372	0.79068	912	0.783679
3e81c007-01c4-42df-b9db-f683720aa700	Bacillus_subtilis_16S_6	+	234	1421	189	1332	70	114	1073	915	0.852749	0.727924	402	0.710596
2d99c6bb-be3c-4ef1-85dc-0920c6b17943	Salmonella_enterica_16S_4	+	239	1421	208	1355	31	66	1116	952	0.853047	0.784831	810	0.738095
e8dcbdd6-32ad-4883-9d9a-21cf5ef7e262	Escherichia_coli_16S_5	+	246	1428	208	1349	38	79	1103	927	0.840435	0.759836	680	0.739772
fc3b4a3a-278b-4d59-ac15-47c0df4560e6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9516fd92-fb25-4d5b-845e-0c03751f983c	Listeria_monocytogenes_16S_3	+	28	1416	0	1353	74	109	1279	1038	0.811572	0.709986	362	0.833768
37ee914c-2667-4e46-8188-b99f0751ed7e	Listeria_monocytogenes_16S_5	+	247	990	216	932	26	53	690	561	0.813043	0.729519	248	0.461847
e526f87c-790a-4910-b4b6-c1c8ff199716	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d6580f26-f8a9-48b0-8736-1e26f5770b09	Bacillus_subtilis_16S_6	+	240	1518	205	1441	56	98	1180	1007	0.85339	0.754873	678	0.772251
bfc3d156-368e-437b-9b35-6baf4fc9bc01	Salmonella_enterica_16S_3	+	236	1410	217	1373	45	63	1111	947	0.852385	0.776866	742	0.72425
302114a1-f188-4d69-9815-673218052d5f	Pseudomonas_aeruginosa_16S_3	+	489	1241	515	1326	84	25	727	617	0.848693	0.738038	292	0.476409
e371a974-c478-4704-a462-afde91efefc2	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
48a54bdc-e2e2-4e8c-aab8-42a4499d9d60	Escherichia_coli_16S_8	+	1044	1406	904	1243	8	31	331	275	0.830816	0.743243	152	0.233592
