read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
7b96657f-e2b9-487c-907e-614e25d07fbd	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15960cd1-c049-47d4-b798-4233663d45e3	Listeria_monocytogenes_16S_3	+	237	1417	199	1362	55	72	1108	918	0.82852	0.74332	526	0.719481
3595c260-f868-4e35-8aad-87bf93b079a4	Bacillus_subtilis_16S_6	+	250	1518	212	1455	31	56	1212	1021	0.842409	0.785989	884	0.783959
a3ffc7ee-c413-4942-a5de-99c73187a702	Bacillus_subtilis_16S_6	+	29	629	0	609	24	15	585	530	0.905983	0.849359	678	0.48588
0b3fd43e-f941-4352-9f1d-48aaa5fdbc5a	Salmonella_enterica_16S_1	+	239	1501	207	1441	52	80	1182	981	0.829949	0.746575	618	0.780713
b88e4fe4-48f0-437b-9eee-e307109006c1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
85fc8f27-9a8a-468b-87fd-8af9a811dff8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
07acad99-e595-4bd0-9c18-f9a46479f0b4	Pseudomonas_aeruginosa_16S_4	+	237	403	191	358	5	4	162	147	0.907407	0.859649	188	0.232092
43ac340a-60f3-40f2-bc89-8cb6c19e299f	Staphylococcus_aureus_16S_6	+	257	1419	208	1329	49	90	1072	868	0.809702	0.716763	342	0.709934
3a385995-aff2-4ac5-a4e1-10bacaf659f5	Escherichia_coli_16S_1	+	242	1508	212	1448	52	82	1184	988	0.834459	0.749621	612	0.770833
81ac9a21-c885-45ba-b799-3e2589939ff9	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c7c0b587-8172-40e0-adbf-5ace802739e2	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d6cb3de8-9971-43bc-a857-19391befa298	Bacillus_subtilis_16S_7	+	242	1518	198	1401	32	105	1171	990	0.845431	0.756881	686	0.788022
686aa4d8-67b8-402a-8424-9e280d767fe9	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
44f19c9d-c11a-4972-a8a3-808c74f1afcd	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
fe6e0ccb-e856-4fdc-8893-9e9a52d0fb85	Enterococcus_faecalis_16S_4	+	522	1425	462	1377	60	48	855	705	0.824561	0.732087	346	0.551969
ff0081e9-74ad-41e7-a29e-3ced5155c43f	Pseudomonas_aeruginosa_16S_2	+	232	1413	211	1369	57	80	1101	920	0.835604	0.743134	542	0.731076
e1d1bad5-700f-454d-9228-14b2b7766ca1	Pseudomonas_aeruginosa_16S_4	+	232	957	178	835	27	95	630	534	0.847619	0.710106	200	0.444288
d91d7a25-4cd9-40ee-abba-a93b3d9e71f4	Bacillus_subtilis_16S_6	+	32	1518	3	1457	52	84	1402	1192	0.850214	0.775033	940	0.915144
31865578-abaf-441a-b823-3c22298638af	Bacillus_subtilis_16S_3	+	250	1518	223	1500	47	38	1230	1019	0.828455	0.774905	780	0.789474
93648fa0-5a1e-49ed-a1d8-176cf08f02f9	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ad6068d6-c5fa-40f3-bc14-2ee80c0d091b	Listeria_monocytogenes_16S_5	+	1071	1517	61	500	15	22	424	340	0.801887	0.737527	194	0.74386
bd529407-88eb-4cb7-9b76-b5ac9696085e	Enterococcus_faecalis_16S_3	+	311	1526	271	1477	51	60	1155	985	0.852814	0.778041	792	0.741335
90ea3f29-d461-4ed1-a97d-26663582ae40	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1da26e69-5d35-47b4-bd93-9f166f37d43c	Listeria_monocytogenes_16S_2	+	27	1416	0	1343	54	100	1289	1107	0.858805	0.767152	886	0.85195
d43bf62e-e9c0-4ae5-88ad-6741559450be	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1fd05d43-4902-4fa9-ac5c-28b784ae092f	Salmonella_enterica_16S_3	+	235	1501	215	1469	44	56	1210	1034	0.854545	0.789313	900	0.788787
7bb9f192-e8e4-4c2b-bad8-34a86d564b1a	Pseudomonas_aeruginosa_16S_1	-	1054	1492	371	805	15	19	419	387	0.923628	0.854305	482	0.467634
aadb9cb0-8d8c-4a15-9b7d-b63f5694f89b	Escherichia_coli_16S_8	+	243	1244	220	1205	47	63	938	784	0.835821	0.748092	444	0.62037
a3b55c06-9ba0-448d-b0bd-d0607020a982	Pseudomonas_aeruginosa_16S_3	+	227	1401	212	1356	73	103	1071	912	0.851541	0.731355	488	0.711628
0d3b5f4f-2563-4b7e-abd9-1dc05432e6ed	Pseudomonas_aeruginosa_16S_4	+	231	1494	237	1536	86	50	1213	1072	0.883759	0.794663	992	0.794889
63fd5ef4-199d-437d-be12-324a8ca9b668	Pseudomonas_aeruginosa_16S_4	+	86	1422	66	1354	41	89	1247	1021	0.818765	0.741467	526	0.825281
b829ffcb-890a-4087-b081-38aafc15bf31	Salmonella_enterica_16S_5	+	24	567	3	553	38	31	512	425	0.830078	0.731497	236	0.501961
57d2746b-dfd1-4dd1-8c5e-e5cc540d7878	Pseudomonas_aeruginosa_16S_4	-	1029	1494	356	798	12	35	430	374	0.869767	0.784067	314	0.486425
69617029-b662-4956-8667-26900bc08869	Pseudomonas_aeruginosa_16S_1	-	22	1494	92	1444	34	154	1318	1143	0.867223	0.758964	883	0.863696
b94d16fe-8e82-4bfc-a129-84f004c09257	Bacillus_subtilis_16S_5	+	250	1518	210	1455	34	57	1211	1046	0.863749	0.803379	1038	0.783819
7466c316-2199-4f6d-8931-3aa3905f3a49	Bacillus_subtilis_16S_7	-	969	1506	425	956	19	25	512	429	0.837891	0.771583	318	0.487155
5c7397e1-3ebd-456f-93ed-bf12082bfd7b	Enterococcus_faecalis_16S_2	+	259	1425	209	1344	46	77	1089	897	0.823691	0.740099	480	0.715506
833465ab-92f7-4837-b6d8-fc478f2eafa4	Bacillus_subtilis_16S_9	+	242	1518	212	1452	44	80	1196	1022	0.854515	0.774242	848	0.784262
c4cf978d-134a-49cf-b8b2-4591e107dd0b	Pseudomonas_aeruginosa_16S_3	+	226	1501	180	1400	44	99	1176	1031	0.876701	0.781653	888	0.796209
