read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
9bb04f29-d2f6-441c-9874-912d2a5343ee	Pseudomonas_aeruginosa_16S_3	+	223	1493	178	1419	47	76	1194	1054	0.882747	0.800304	1062	0.799197
26c87e41-a2fa-473f-9dec-32fae76b8678	Bacillus_subtilis_16S_5	+	243	1417	214	1374	44	58	1116	892	0.799283	0.732348	428	0.740544
0930b799-bf39-4cfd-9dfd-acb15482d133	Salmonella_enterica_16S_5	+	236	1417	211	1376	52	68	1113	908	0.815813	0.736415	464	0.730315
c3b65549-8f11-46dc-b185-4bb1a6db7e4e	Bacillus_subtilis_16S_4	+	32	1518	3	1461	55	83	1403	1265	0.901639	0.820895	1350	0.917593
cb1193eb-1e4a-4b34-a15a-8a8d06158272	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
05b4c183-c5b2-4702-b36d-82ad598da574	Pseudomonas_aeruginosa_16S_2	+	21	1494	2	1578	169	66	1407	1239	0.880597	0.754568	892	0.922018
a79ce837-1d3d-4be3-a201-ef6ef8eae8ac	Listeria_monocytogenes_16S_3	+	251	1429	210	1348	38	78	1100	939	0.853636	0.772204	734	0.720839
04cb9bc7-046c-40a3-a135-8d8c7419013a	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b16ecd9d-b8bb-42e7-9e65-a2a93a8b132b	Pseudomonas_aeruginosa_16S_2	+	19	1494	0	1469	62	68	1407	1236	0.878465	0.804164	1216	0.922018
7df4bb74-ecab-47b8-9584-f7d9c443cdca	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
82726471-0b21-4006-ae0e-7c62472a65ae	Enterococcus_faecalis_16S_3	+	242	1430	157	1269	43	119	1069	912	0.853134	0.740861	588	0.73775
e6976b83-5017-4cee-82fe-d1ba0862d5bc	Salmonella_enterica_16S_5	+	236	1501	202	1421	53	99	1166	962	0.825043	0.729894	440	0.780978
0f418abc-5635-4578-9bc2-1ef7b16cb3ef	Pseudomonas_aeruginosa_16S_2	+	223	1441	179	1358	38	77	1141	953	0.835232	0.758758	684	0.762701
3f8e91ac-9990-4221-b996-687cc8faf9a9	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
88171cfd-9d75-4fe3-b818-4b41a1fc37e4	Salmonella_enterica_16S_5	+	235	1501	215	1481	89	89	1177	1001	0.850467	0.738745	570	0.767275
decf40bc-84c0-466a-bba7-68dc82a5bc8f	Bacillus_subtilis_16S_3	+	253	1518	207	1443	44	73	1192	1025	0.859899	0.78304	808	0.78628
29a1ca7d-ffa3-4693-b4c9-2ba7332d9dba	Enterococcus_faecalis_16S_1	+	30	1430	4	1307	44	141	1259	1063	0.844321	0.73615	640	0.847241
f22b5735-9fcd-4d11-8d7e-f93a88e6ccb8	Staphylococcus_aureus_16S_2	+	304	570	264	503	0	27	239	211	0.882845	0.793233	220	0.336146
e52da047-eb88-4184-8ab0-66e810714556	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
600ea978-4d8d-40ca-9bd8-c59299a13a5c	Staphylococcus_aureus_16S_3	+	307	415	238	345	0	1	107	98	0.915888	0.907407	154	0.0995349
2bbe6627-6468-4552-8593-67db6dc30010	Salmonella_enterica_16S_3	+	236	1409	209	1363	51	70	1103	931	0.844062	0.760621	684	0.719035
493a57b3-617c-4189-9cfa-4e2456b78b0c	Salmonella_enterica_16S_5	+	236	1412	212	1366	53	75	1101	917	0.832879	0.746135	538	0.723866
58a688ad-faa7-43e0-85e8-fceba0c8d7b6	Listeria_monocytogenes_16S_2	+	31	1517	3	1451	37	75	1411	1296	0.918498	0.850952	1608	0.916829
b2dd25c5-9f95-4eed-92c9-1b5c4718e987	Pseudomonas_aeruginosa_16S_4	+	242	1494	221	1457	63	79	1173	994	0.8474	0.755894	652	0.768676
12460777-520f-46ed-803e-c4f16bd7f5ad	Salmonella_enterica_16S_3	+	239	1501	225	1473	76	90	1172	957	0.816553	0.715247	346	0.764016
72ee90d5-b6d5-4c40-a15f-754af89e0d78	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
63806a42-0223-4452-9cfa-e4a3e44dbac4	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f66990c8-b194-4405-86c0-40cd5eef9f31	Bacillus_subtilis_16S_5	+	249	1417	199	1318	46	95	1073	894	0.833178	0.736409	458	0.725981
9f867e26-abf1-4111-8c7d-83dcc1b44cf8	Staphylococcus_aureus_16S_3	+	251	1419	283	1438	60	73	1095	907	0.82831	0.738599	540	0.703727
4cef9af4-a871-43fc-a36d-e90a9bdd3f56	Pseudomonas_aeruginosa_16S_3	+	228	1494	201	1410	37	94	1172	942	0.803754	0.722947	430	0.784997
13d33229-1701-40a1-8304-3f6e077a40aa	Salmonella_enterica_16S_6	+	21	443	0	417	15	20	402	333	0.828358	0.762014	248	0.550685
77449f15-0558-4661-906a-9950c8666764	Staphylococcus_aureus_16S_1	+	315	1427	271	1325	33	91	1021	844	0.826641	0.737118	480	0.678856
71eab31e-291c-4a0a-af16-0359427fa7e1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4109359e-8b8f-41e8-8dcf-c865f1054fe1	Pseudomonas_aeruginosa_16S_4	+	236	1494	207	1436	45	74	1184	1032	0.871622	0.792018	910	0.786189
c7b95f79-7f31-4bab-bc4b-63b557dccbe1	Bacillus_subtilis_16S_2	+	250	1429	270	1420	61	90	1089	895	0.821855	0.721774	344	0.698973
c9ad2985-5d7f-41e2-b8aa-99402e9133b5	Enterococcus_faecalis_16S_1	+	110	1425	70	1363	62	84	1231	1014	0.823721	0.736383	492	0.79987
bb81037a-0d26-4197-9245-3b6a50fb94ea	Staphylococcus_aureus_16S_3	+	251	1431	183	1308	63	118	1062	880	0.828625	0.707965	310	0.729396
57b76007-5dce-4774-95e7-ea5a8e69d5c9	Pseudomonas_aeruginosa_16S_2	+	19	1494	0	1381	49	143	1332	1125	0.844595	0.738189	679	0.908595
790f0775-b104-438b-8c9a-b09bfc26d7ab	Salmonella_enterica_16S_3	+	873	1403	777	1288	26	45	485	391	0.806186	0.703237	92	0.322903
62ad1916-6eee-456b-8c0b-a9273150168f	Staphylococcus_aureus_16S_5	+	319	1419	244	1282	62	124	976	819	0.839139	0.704819	262	0.675433
a4b90896-b325-4b95-a856-26784f1b476f	Staphylococcus_aureus_16S_5	+	304	1423	328	1413	61	95	1024	857	0.836914	0.726271	410	0.658098
f3d7c407-a38f-46b0-ba16-447640a1944a	Enterococcus_faecalis_16S_2	+	258	1425	197	1342	65	87	1080	893	0.826852	0.724838	370	0.710994
8ac82a3e-b7a4-4606-80c4-fed17f529154	Salmonella_enterica_16S_5	+	239	1409	234	1392	64	76	1094	912	0.833638	0.73906	500	0.713168
e45386c2-2b68-47d4-bb2e-7a8614fd50b5	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a9176e5d-a143-4dbb-805a-27363373aeb0	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
58ccdb1b-73b7-4ccc-b119-5aecbdc42245	Staphylococcus_aureus_16S_2	+	504	1520	437	1447	72	78	938	797	0.84968	0.732537	370	0.61589
8ea37b52-5c2a-4566-8c62-6b48940c9672	Escherichia_coli_16S_7	+	242	1417	218	1371	28	50	1125	900	0.8	0.74813	560	0.729572
b873fd58-96e3-47e6-ae70-be103ad1edfa	Salmonella_enterica_16S_3	+	290	1397	163	1213	47	104	1003	872	0.869392	0.755633	578	0.723143
253f81a2-834a-4409-a64b-e8eeafd72c0b	Pseudomonas_aeruginosa_16S_2	+	19	1494	0	1434	22	63	1412	1309	0.927054	0.874416	1820	0.930784
01efa16e-398d-4e51-b1dd-2e6a12931c52	Salmonella_enterica_16S_5	+	25	1501	4	1408	39	111	1365	1137	0.832967	0.750495	754	0.913655
af88b03f-6390-40ed-bc64-1e14a1f398e8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ad988296-1107-434f-b438-8d7759345096	Escherichia_coli_16S_7	+	242	1355	210	1306	48	65	1048	859	0.819656	0.739879	476	0.679637
b4f4002d-332f-4cb5-a998-24292e147908	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8fc2e43a-a4cd-4aa1-8f64-41f75c63ddc9	Pseudomonas_aeruginosa_16S_1	+	227	1494	199	1435	26	57	1210	1072	0.88595	0.82908	1218	0.796053
49ffff83-a048-4c33-aa63-7a5fb3098c4d	Staphylococcus_aureus_16S_3	+	251	1431	189	1343	56	82	1098	910	0.82878	0.736246	496	0.738896
748a8e86-72ff-4641-8cd7-50970fdbcaec	Enterococcus_faecalis_16S_4	+	259	1522	214	1452	64	89	1174	978	0.833049	0.737001	498	0.758888
b44d7d48-ddea-43f2-8efd-4cf1a055c9c0	Enterococcus_faecalis_16S_2	+	259	1424	209	1388	73	59	1106	905	0.818264	0.731018	458	0.708067
c3464ec7-834b-4e44-a142-47e90135a845	Salmonella_enterica_16S_4	+	239	1491	233	1450	56	91	1161	982	0.845823	0.750765	610	0.756845
9306408b-72be-4976-b1f0-1917f14fbbba	Bacillus_subtilis_16S_9	+	32	1519	3	1490	53	53	1434	1334	0.930265	0.866234	1808	0.920411
c7535630-c7ea-45c4-9ae1-26d600ff9144	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23a59427-5b71-4462-bc17-9f0ae82e1397	Salmonella_enterica_16S_1	+	236	1410	211	1402	75	58	1116	914	0.818996	0.731785	402	0.72751
3a64f37b-f098-400e-b90a-b8b687837d0e	Staphylococcus_aureus_16S_3	+	251	1419	282	1426	66	90	1078	901	0.835807	0.730146	483	0.692802
3fe09293-41f2-4103-a2e6-bd240a527d0f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cfa6862d-ff46-48ad-9f2b-ec7be71a0ce1	Pseudomonas_aeruginosa_16S_3	+	227	1494	218	1464	58	79	1188	985	0.829125	0.743396	560	0.778506
291703c6-2a43-4e44-b610-b9cec1cf3362	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
906fd13e-5468-4a69-a815-432e932b144e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2580f5e4-69d5-49ad-82ff-1d60901d0c50	Pseudomonas_aeruginosa_16S_3	+	228	1410	213	1361	66	100	1082	908	0.839187	0.727564	416	0.709043
071c55da-6a66-4b64-a879-4715e30cd3f5	Pseudomonas_aeruginosa_16S_2	+	223	1401	174	1310	44	86	1092	883	0.808608	0.722586	435	0.743869
da0a7e27-acaf-4d90-89f0-6ed0101bfb6f	Escherichia_coli_16S_5	+	279	1417	244	1375	59	66	1072	865	0.806903	0.72264	368	0.700654
7b1a97b1-454f-4db8-a54e-02eaf3ed8dc2	Enterococcus_faecalis_16S_3	+	258	1425	207	1354	63	83	1084	906	0.835793	0.736585	464	0.709889
55af1a3b-f5e5-41cd-9598-17a68b3f5778	Staphylococcus_aureus_16S_2	+	33	1424	4	1340	65	120	1271	1075	0.845791	0.738324	671	0.841722
da3fa4bd-38fe-4c46-b6c6-2a6d9a77c48a	Bacillus_subtilis_16S_9	+	317	1518	273	1462	38	50	1151	976	0.847958	0.787732	852	0.753272
02ee6f81-9c3d-4a74-8262-342554b8bdd8	Staphylococcus_aureus_16S_1	-	250	1418	286	1451	59	62	1106	912	0.824593	0.743276	502	0.710797
30fe8ff6-b8e2-465d-9aaf-637ed8a36bc4	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
66fb8f38-89d7-4dcc-a8b6-0ae56174aa99	Bacillus_subtilis_16S_7	+	250	1518	189	1389	48	116	1152	949	0.823785	0.721125	402	0.787423
e0a0d2d0-b53c-430a-8453-f037450deebe	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d919793b-ae2e-474c-9b28-cf3c5c73327a	Staphylococcus_aureus_16S_4	+	251	1424	360	1549	82	66	1107	899	0.812105	0.716335	318	0.71144
9ce5c7b1-15fe-445c-a4c0-d30c4a6c2162	Staphylococcus_aureus_16S_1	+	251	1431	205	1344	43	84	1096	908	0.828467	0.742437	558	0.731642
