read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
27a1e148-908f-4b16-9e6d-e4192400e7e8	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e6b71063-84a4-4c0d-af23-6f91321604d3	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
136998d2-adb1-480c-b54f-1faff196b82c	Staphylococcus_aureus_16S_2	+	1057	1385	85	416	15	12	316	262	0.829114	0.763848	174	0.518883
08ca5d0b-4b6a-41a7-a618-6b0b397ab1bf	Salmonella_enterica_16S_5	+	25	1499	4	1426	69	121	1353	1145	0.846268	0.742061	750	0.896026
ced8ba04-8e20-4026-8381-53c21d386429	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
57e6e4bd-b35a-42e3-8daf-f66e7d84e459	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e57b60e4-79d8-4ba7-8483-f71821bd7f5c	Bacillus_subtilis_16S_5	+	226	1417	189	1309	49	120	1071	895	0.835668	0.721774	434	0.725118
589587c0-4aff-48ab-8df7-d49b01263e76	Pseudomonas_aeruginosa_16S_4	+	22	1399	3	1318	66	128	1249	1061	0.84948	0.735274	594	0.831005
28400e44-98e4-40c4-afe7-c1e56332a9fc	Bacillus_subtilis_16S_10	+	259	1412	195	1339	67	76	1077	900	0.835655	0.737705	502	0.710891
4b64142c-df39-45c2-8885-e37e26cc7386	Listeria_monocytogenes_16S_6	+	1302	1517	1072	1289	11	9	206	180	0.873786	0.79646	168	0.151359
6b1a969e-d8d8-4ad6-a7aa-988b0a070454	Bacillus_subtilis_16S_2	+	29	1430	0	1419	80	62	1339	1185	0.884989	0.800135	1138	0.859435
98a7f1bb-8f8e-4ff8-a437-f7ebc6e6cc38	Bacillus_subtilis_16S_2	+	513	1518	178	1158	34	59	946	840	0.887949	0.80847	842	0.76045
a072860d-81e6-41c9-8c87-ffba863840b8	Pseudomonas_aeruginosa_16S_2	+	223	1491	172	1389	31	82	1186	1004	0.846543	0.772902	810	0.803523
2fa034f6-42e6-4d8e-a295-54869312852b	Salmonella_enterica_16S_5	+	235	1501	191	1407	33	83	1183	990	0.836855	0.762125	708	0.791834
59252f3f-71a6-43e8-9208-e9f1f1bf73a9	Pseudomonas_aeruginosa_16S_1	+	160	1494	135	1431	62	100	1234	1068	0.865478	0.765043	760	0.819934
a42c377d-8539-4f30-8f20-0a3e31a10240	Pseudomonas_aeruginosa_16S_1	-	231	1491	306	1569	79	76	1184	984	0.831081	0.734877	478	0.775885
5a173ee4-d012-4e20-91d3-57e30cc2ba6d	Escherichia_coli_16S_1	+	287	1421	351	1435	47	97	1037	871	0.839923	0.737511	490	0.672503
425af64c-c60b-4d9a-bb13-09036843c498	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6b960b82-07b2-4c41-b67a-e44c39c30349	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8ce7d2e5-bd0b-4beb-8591-37860b2fd2c4	Pseudomonas_aeruginosa_16S_3	+	22	761	3	690	15	67	672	562	0.83631	0.745358	380	0.971098
e89b16b6-cff9-42f5-a876-bfe88df7c05c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26fa2c2a-1a9f-4ca8-9fe4-ef133ddd83e8	Enterococcus_faecalis_16S_4	+	262	1452	199	1394	44	39	1151	972	0.844483	0.787682	818	0.737821
823d2501-656c-4db4-8fdf-082f695d5b0c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39f71568-d97b-441d-b633-dd8750bfc977	Bacillus_subtilis_16S_8	+	250	1517	217	1487	72	69	1198	1032	0.861436	0.770724	758	0.768935
6fe631cd-8a93-4c25-ab16-a94f57776dc8	Pseudomonas_aeruginosa_16S_1	+	212	1494	154	1396	57	97	1185	1030	0.869198	0.769231	791	0.806122
73dbbda8-2974-4981-9282-82ddcb49fb2c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
88ed4df5-1523-4cb1-9e3b-9673a1fdbee5	Listeria_monocytogenes_16S_1	+	318	1517	282	1455	53	79	1120	924	0.825	0.738019	492	0.736358
f596de2d-a24b-429a-84a4-34d6acc2ea8f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1acf33d9-e0c4-4abf-a05b-b5aea9580544	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d63aad9a-c4eb-4f08-92fe-bc1ef29aceb4	Bacillus_subtilis_16S_3	+	240	1518	167	1438	57	64	1214	1101	0.906919	0.824719	1196	0.79921
2f7fd781-1414-40ba-b29f-5aca82322b8e	Salmonella_enterica_16S_2	+	306	366	304	364	0	0	60	57	0.95	0.95	102	0.160428
27e5eba8-26e8-4a3a-8aba-55a79680c89a	Bacillus_subtilis_16S_5	+	32	1518	3	1464	59	84	1402	1143	0.815264	0.739806	628	0.90627
28a23de8-a1a1-4cac-9d76-a34709e4974e	Bacillus_subtilis_16S_3	+	233	1518	165	1427	58	81	1204	1004	0.833887	0.74758	615	0.804275
