read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
668ffdcc-2ad1-4d75-a4e7-db0576b15435	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
956a2b7e-2479-4121-9c4a-8ab427ed1e93	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
01299c5b-d0e0-4443-94d1-5477d22144c7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0cc7a87d-c710-4b00-ba7c-4eba7e230261	Bacillus_subtilis_16S_1	+	242	1518	210	1451	46	81	1195	990	0.828452	0.748865	643	0.785151
94f5d60e-0ce5-45a7-a6be-2b5efffe1542	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
fc57dceb-f077-4afd-864d-d1fc87e1542a	Salmonella_enterica_16S_1	+	239	1501	202	1433	61	92	1170	964	0.823932	0.728647	555	0.776377
3b81ef5e-8c3d-4ea1-9802-dd4fdb7e474a	Pseudomonas_aeruginosa_16S_2	+	265	1493	208	1352	36	120	1108	922	0.83213	0.72943	485	0.769979
710d01e0-86ac-4f00-aa47-2f00cf4614fd	Bacillus_subtilis_16S_6	+	241	1518	189	1396	43	113	1164	986	0.847079	0.74697	608	0.782258
ff7b1e3b-bf31-467a-9283-71ae0f7aaf55	Bacillus_subtilis_16S_3	+	879	1429	799	1337	26	38	512	440	0.859375	0.763889	312	0.341789
53985921-49ed-4ed5-b754-83585dc929c6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c544cae9-968f-4bad-bb4c-cf3d9db02762	Bacillus_subtilis_16S_4	+	33	1518	4	1486	73	76	1409	1204	0.854507	0.772786	958	0.904365
8204076f-d592-4e8c-a272-31e0e5f5b57a	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
aa262588-56ce-42bb-bf3d-66d6bee5b760	Pseudomonas_aeruginosa_16S_3	+	19	1494	0	1468	52	59	1416	1238	0.874294	0.81074	1258	0.927916
7a680960-9178-4158-b599-47827799bbf6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7ecf8421-d23f-416f-a80d-2a192cec1660	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e4b4d7e8-c22c-4a49-b969-25d53939a4a2	Enterococcus_faecalis_16S_2	+	30	1458	4	1394	71	109	1319	1118	0.847612	0.745831	696	0.855938
5536b677-4db8-40dc-a846-3ce4dc968b4d	Pseudomonas_aeruginosa_16S_2	+	226	1494	184	1429	48	71	1197	1056	0.882205	0.802432	1054	0.794821
703e3abf-77fa-4cea-9316-bdd506c3a702	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d44cff26-350f-4352-9a03-5ad9f3117174	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f1a73294-519b-4953-9258-0696f58f28f7	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4c543008-309e-45bd-890c-f990bf539e1a	Bacillus_subtilis_16S_6	+	253	1425	197	1351	73	91	1081	891	0.824237	0.715663	334	0.712121
cfd2b3de-7b24-4605-add2-be8a825688b2	Listeria_monocytogenes_16S_1	+	258	1517	239	1470	50	78	1181	992	0.839966	0.75783	716	0.760954
90409bbb-da38-4b4c-8dde-194fde3c4311	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
92879c7a-8a94-448f-ab63-5e30067392a1	Pseudomonas_aeruginosa_16S_2	+	223	1492	182	1396	55	110	1159	1014	0.874892	0.765861	810	0.78683
34587b7a-9408-4c60-be72-470008f54e74	Salmonella_enterica_16S_2	+	235	1501	214	1458	65	87	1179	979	0.830365	0.735537	506	0.769582
4ee961c0-f720-44de-bf2c-dc30483d294a	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0e77dbe5-c3dc-499a-96b1-d38ba80b4176	Bacillus_subtilis_16S_7	+	29	1509	0	1439	69	110	1370	1173	0.856204	0.757263	796	0.890767
26dd9e8a-66ba-4c70-a5c8-5ea151b99ab9	Staphylococcus_aureus_16S_6	+	29	1387	0	1305	56	109	1249	1020	0.816653	0.721358	454	0.820092
730be353-8df7-4c1b-a9fa-b544705faaec	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e15039b7-dc7b-4e1e-895b-bdeff634524e	Bacillus_subtilis_16S_5	+	258	1518	216	1455	56	77	1183	984	0.831784	0.74772	590	0.773203
60418795-5453-40d4-9cea-bc4d37f257b6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23489552-4abe-4a54-8cb8-d1dd595dfa16	Pseudomonas_aeruginosa_16S_3	+	19	1399	0	1369	61	72	1308	1117	0.853976	0.775156	852	0.857143
8e3974f2-b157-48e1-86a7-951b45093adc	Listeria_monocytogenes_16S_6	+	320	1417	269	1362	92	96	1001	813	0.812188	0.683768	126	0.652542
33214c37-e420-4c6c-85c6-0212268a6a73	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
897984f1-5cde-41e8-89c0-3b4cc9c7da84	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ca93821c-11a6-40e2-b0db-7870871f7108	Staphylococcus_aureus_16S_6	+	266	1520	220	1419	45	100	1154	984	0.852686	0.757506	695	0.790953
ef9099fc-c838-479d-9936-1693d34742e6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
211a1398-2902-4e18-95a8-ad357420e97e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d48c91c2-267e-4d2d-bad9-ec2aa004a5bb	Pseudomonas_aeruginosa_16S_1	+	86	1494	64	1453	39	58	1350	1159	0.858519	0.800968	1108	0.886991
8a9683ea-7d0d-4eac-9227-5a611573929c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
67700351-de37-48c5-ab0e-58e8bb1650a2	Pseudomonas_aeruginosa_16S_3	+	212	1394	96	1260	67	85	1097	920	0.838651	0.736589	444	0.759695
18c1dd28-6dae-456b-ba8b-1f4a0105c1d2	Pseudomonas_aeruginosa_16S_2	+	227	1494	292	1533	30	56	1211	1041	0.85962	0.802621	974	0.793578
