read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
a195654b-7ebf-4254-8a06-5a6d39569f96	Pseudomonas_aeruginosa_16S_4	+	223	1422	186	1330	37	92	1107	968	0.874435	0.783172	830	0.744953
7975da52-019e-4bd3-a8f8-e0c4677bd99c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ff1c7eac-cc9e-453b-8af0-cb7e07d01ee0	Bacillus_subtilis_16S_6	+	32	1513	5	1472	68	82	1399	1248	0.892066	0.805681	1256	0.902581
99c15f01-7917-4431-a164-225acd00ace2	Escherichia_coli_16S_5	+	242	1509	201	1468	58	58	1209	1019	0.842845	0.769057	750	0.784047
ccb328cf-4009-47ff-ba26-f6f8d500003b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2af6b6da-a14c-4ee5-a0e0-9ad126b2f3ff	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e9e35992-9aed-4542-b624-9279847c6df4	Staphylococcus_aureus_16S_3	-	721	1446	914	1649	53	43	682	569	0.834311	0.731362	286	0.438303
d6b2d95c-de73-463b-a590-a3b2f778949f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6c5a63b7-0304-451a-9f72-279c365d066d	Pseudomonas_aeruginosa_16S_2	+	229	1402	163	1279	63	120	1053	900	0.854701	0.728155	434	0.749466
29233aba-dea9-4bae-975d-a1e62d13d3f6	Pseudomonas_aeruginosa_16S_1	+	19	1494	0	1437	54	92	1383	1173	0.848156	0.767168	854	0.90927
e69b01b6-1035-4976-a6a1-e6ad4dd5654e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d6b8a264-a7fe-4e83-8a9d-99c62c402901	Bacillus_subtilis_16S_7	+	237	1518	209	1484	54	60	1221	1045	0.855856	0.782772	878	0.784704
babf29a7-51c3-42b6-8839-9a82f0a427a9	Pseudomonas_aeruginosa_16S_4	+	223	1494	178	1421	43	71	1200	1018	0.848333	0.774734	816	0.796813
429be167-a74b-4cfc-83d2-f1028188fce4	Staphylococcus_aureus_16S_2	+	251	1520	206	1435	48	88	1181	974	0.824725	0.73956	556	0.773412
589fac3e-16d3-4be7-aced-6c74dbc72e8b	Escherichia_coli_16S_4	+	31	1497	2	1393	44	119	1347	1160	0.861173	0.768212	850	0.910751
