read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
a6b57426-8e6a-4304-95be-51847c0d1b8d	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7bc03646-1748-4e7f-a99c-92cc57c46f2f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41fefe01-4f56-40d7-89cd-a3b31de3f334	Bacillus_subtilis_16S_9	+	29	1518	0	1460	54	83	1406	1251	0.889758	0.810758	1264	0.908856
f2080d53-cdd6-407d-80c0-7fee1cefc7ba	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
81b3a36b-cc30-4738-a8d2-fd3fb279985b	Listeria_monocytogenes_16S_2	+	486	1517	446	1476	57	58	973	800	0.822199	0.735294	406	0.626933
7258c133-890f-4802-90fe-df842f1e643d	Salmonella_enterica_16S_5	+	239	1402	208	1334	51	88	1075	853	0.793488	0.702636	268	0.719064
b3816b58-34c1-451c-bfd7-69308ed2f229	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0c1970fa-f053-4a04-a903-0b03cc8bd913	Listeria_monocytogenes_16S_1	+	295	1517	244	1443	41	64	1158	964	0.83247	0.763262	674	0.758847
83f06140-b2dd-47b0-831c-bd0693e5ecaf	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
dfb7e297-f75c-4857-878b-e9f3f4c3eecb	Listeria_monocytogenes_16S_2	+	687	1517	600	1436	52	46	784	651	0.830357	0.738095	294	0.51545
756832d3-b5ea-4a01-822d-fff25c7f74a3	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
645c0003-7632-4b70-8a99-090be8577122	Escherichia_coli_16S_4	+	28	1508	0	1446	49	83	1397	1194	0.854689	0.780903	984	0.910691
fe14ebca-53aa-404d-9fdc-80f2c11d7382	Enterococcus_faecalis_16S_3	+	259	1526	214	1481	68	68	1199	976	0.814012	0.731086	456	0.767606
7c45f773-033e-4404-968e-8c7750f63ba3	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7b6c4fc1-d015-4f82-934e-f7e679d62907	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a465bd81-d254-47cd-98e4-d33ccce8ab58	Enterococcus_faecalis_16S_2	+	265	1523	218	1437	41	80	1178	972	0.825127	0.748268	630	0.773473
9632b9ac-2baf-4413-b159-626f68676f7c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f21f1868-da93-4f24-b8eb-e9f3c8d69d2f	Bacillus_subtilis_16S_4	+	243	1518	217	1479	26	39	1236	1063	0.860032	0.817064	1132	0.793325
647351c9-55ed-4030-9a84-c0e481298c12	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
562ff1cc-0525-4622-a1dc-2eefa1895d3e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d96585e9-60b5-4427-961d-99d05a7754ea	Pseudomonas_aeruginosa_16S_2	+	21	1494	2	1441	43	77	1396	1233	0.883238	0.813325	1270	0.91481
