read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
06363a5f-be42-4a9d-b295-03288b122099	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6e167270-4c01-497e-907b-bdd9feae299c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
98b34d95-0554-419f-a8f0-85478b529944	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d51950a4-d6e1-45b3-8288-c837e73b69e3	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a1a0efea-b276-447f-ba0c-673034ef034c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22cfc6fe-98c8-4734-a117-f3e9e2375527	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cac75c8a-f8f0-4cac-9595-a6e1a6c94b99	Pseudomonas_aeruginosa_16S_3	+	19	1053	0	1012	26	48	986	858	0.870183	0.809434	860	0.952657
5b5c70fc-8b05-476e-97df-290856386a5a	Salmonella_enterica_16S_1	+	21	1496	0	1434	35	76	1399	1191	0.851322	0.788742	1040	0.925877
ce495887-0a01-46eb-8106-d17e293f6038	Salmonella_enterica_16S_5	+	27	1495	7	1417	64	122	1346	1158	0.860327	0.755875	808	0.887863
beb68233-93c6-413c-87b9-62bfed7b1d2c	Listeria_monocytogenes_16S_2	+	34	1448	9	1398	68	93	1321	1092	0.826647	0.736842	614	0.85116
3263400a-4c7f-478f-a0bc-b5cc00b495e8	Listeria_monocytogenes_16S_3	+	28	1517	0	1450	28	67	1422	1319	0.927567	0.869479	1780	0.924577
7ee68b4b-7d00-484a-bdcb-3029f750ddce	Bacillus_subtilis_16S_7	+	253	1407	202	1324	61	93	1061	870	0.819981	0.716049	382	0.703115
ace995b0-aa03-4174-8467-0b78fee829a6	Staphylococcus_aureus_16S_5	+	257	1419	206	1327	56	97	1065	899	0.844131	0.738095	528	0.713329
94f84101-dafa-4a58-95f2-bd94274eae98	Bacillus_subtilis_16S_6	+	250	1518	213	1436	28	73	1195	1061	0.887866	0.818673	1152	0.785667
51c501da-e4e9-4818-a047-f868010563a2	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
eb2aadd8-9cd5-4cae-877a-ab70b5428442	Bacillus_subtilis_16S_4	+	30	1516	1	1501	86	72	1414	1151	0.814003	0.732188	570	0.912258
66177e15-ef4a-40c6-8fb8-8ff987d94d8e	Staphylococcus_aureus_16S_2	+	250	1520	217	1482	62	67	1203	1009	0.838736	0.757508	696	0.773136
95e3a35f-b0e2-43eb-b03d-8aa8564bdd1e	Salmonella_enterica_16S_4	+	235	1501	182	1420	25	53	1213	1046	0.862325	0.810225	1060	0.812458
ae0a19c5-d429-41e4-855d-9a7f1588ded2	Bacillus_subtilis_16S_2	+	29	1518	0	1465	47	71	1418	1306	0.921016	0.85026	1628	0.914249
6766f9da-0025-41a9-b6fd-d0b737432617	Pseudomonas_aeruginosa_16S_2	+	18	1494	1	1491	66	52	1424	1235	0.867275	0.800908	1162	0.933159
ad223ea4-fc2d-405b-91b9-2a30979b71a0	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9808fc66-4e01-4f19-86d7-85bfb6aa2951	Bacillus_subtilis_16S_10	+	672	1518	641	1501	49	35	811	664	0.818742	0.741899	372	0.520539
81f7eadf-8652-4bdf-8fb6-95c74cd163ce	Bacillus_subtilis_16S_3	+	29	1518	0	1480	52	61	1428	1246	0.872549	0.808566	1266	0.92129
19ea4376-01fd-48bd-bd93-5daced4d4f2d	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e728ccdd-9b78-4abf-bd24-4819386bc000	Salmonella_enterica_16S_4	+	245	693	232	676	22	26	422	334	0.791469	0.710638	104	0.347039
83994435-a3d5-44dd-8b44-1fd2ea71c6a0	Bacillus_subtilis_16S_2	+	301	1474	255	1393	47	82	1091	959	0.87901	0.786066	888	0.743695
063ee54f-499d-405b-8765-428069087309	Salmonella_enterica_16S_1	+	244	1501	215	1465	71	78	1179	970	0.822731	0.730422	462	0.768579
5da39a6a-f066-461f-87a9-cf16ccd2bffc	Salmonella_enterica_16S_3	+	239	1418	203	1365	47	64	1115	939	0.842152	0.765905	692	0.735488
214c0b77-1ca8-4d15-9360-aa5c8d316c18	Bacillus_subtilis_16S_4	+	32	1518	3	1466	27	50	1436	1326	0.923398	0.876405	1834	0.926452
979bce14-eac9-4fb3-a491-bd50a8ab818e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
014aeb19-b89a-4821-aed2-6bab9eafe53b	Enterococcus_faecalis_16S_2	+	265	1525	179	1414	41	66	1194	987	0.826633	0.758647	652	0.796531
be35a6e7-fdc0-44ad-806c-6a9e93866d74	Listeria_monocytogenes_16S_5	+	251	1517	190	1416	48	88	1178	1009	0.856537	0.767884	762	0.790074
db682269-ec09-4e8e-b12e-f34f21849b8b	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6953a930-7af3-47e2-a97b-104de852af02	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d838ef76-2305-46b5-acc6-c1899a383379	Bacillus_subtilis_16S_2	+	33	1506	3	1475	59	60	1413	1269	0.898089	0.828329	1444	0.906932
5b2a52f6-9f76-4eba-8dec-322a7a829e68	Listeria_monocytogenes_16S_5	+	524	1517	423	1403	56	69	924	766	0.829004	0.730219	406	0.617647
c82a273a-ab01-4daa-8dcf-2ffcbc5463bb	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6be1760e-7d38-4a66-a2d8-f4790ecf17fa	Enterococcus_faecalis_16S_1	+	27	1526	1	1512	113	101	1398	1101	0.787554	0.683002	126	0.895006
be0e9f78-9856-41c3-b027-a1e4233ed729	Bacillus_subtilis_16S_3	+	250	1413	218	1392	69	58	1105	962	0.870588	0.780844	770	0.709243
bd3015be-730e-44ac-9b66-c3d105d7664e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5c362116-f7a2-46db-926a-27c4b500c69c	Listeria_monocytogenes_16S_2	+	31	1517	3	1490	48	47	1439	1308	0.908965	0.852673	1638	0.927191
424d6732-002f-4ee9-ae66-dc53a0e5fbdb	Pseudomonas_aeruginosa_16S_3	+	21	1493	1	1453	69	89	1383	1201	0.868402	0.779364	946	0.906291
6364dd27-7dda-4b97-ad85-bac5dd28b362	Enterococcus_faecalis_16S_4	+	259	1526	200	1430	54	91	1176	978	0.831633	0.740348	546	0.775214
395b4de8-0bf5-405e-a316-46cb45143db0	Escherichia_coli_16S_4	+	242	1410	197	1348	38	55	1113	954	0.857143	0.791045	866	0.726501
bfe1d1aa-6d81-4d29-8f6d-67ac831e4917	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
84afea88-b24f-4ffe-9ee8-a041b9f69941	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
