read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
a4f9c0c2-b6c3-4943-ba88-0f75bbdbe9f4	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d8768f9c-8b77-4358-8572-396e8a608862	Pseudomonas_aeruginosa_16S_4	+	212	1494	164	1396	34	84	1198	1045	0.872287	0.794073	974	0.815521
3cf59c43-2b1e-4c7f-85df-0c1451033a6f	Staphylococcus_aureus_16S_2	+	250	1520	207	1452	52	77	1193	978	0.819782	0.739788	558	0.775683
7ade3d1e-c857-452d-bc66-8e7bd37d2f94	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9b3eddc6-734b-4efd-8761-11832f6788bf	Pseudomonas_aeruginosa_16S_1	+	223	1074	193	1004	32	72	779	650	0.834403	0.736127	336	0.527778
733ddeda-88fd-4806-96ac-7f4da5dd4876	Pseudomonas_aeruginosa_16S_2	+	211	1494	191	1422	26	78	1205	1094	0.907884	0.835752	1300	0.799602
6799a167-10fa-4f06-8cc2-8cd3ac7e32bd	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0e1d6f17-63c9-4922-aaad-4d21566b70fe	Staphylococcus_aureus_16S_5	+	32	1424	3	1386	74	83	1309	1114	0.851031	0.759891	754	0.846154
b5a8d393-9b5f-4af4-9247-0a1de6c32f25	Listeria_monocytogenes_16S_3	+	227	1517	154	1421	48	71	1219	1051	0.862182	0.785501	892	0.808892
53dbc6c5-a734-408c-a71c-3721f1b1d29a	Pseudomonas_aeruginosa_16S_3	+	12	1489	1	1449	65	94	1383	1170	0.845987	0.758755	774	0.906885
d2033cc3-a739-4339-8216-34e56d7e0ace	Salmonella_enterica_16S_1	+	244	1409	237	1382	62	82	1083	895	0.826408	0.729421	438	0.705997
8618938f-ad38-476b-a2d6-fc4e8524c02c	Bacillus_subtilis_16S_2	+	242	1518	199	1430	38	83	1193	1013	0.84912	0.770928	840	0.786939
ae51ec1d-35a8-4a96-a180-90ac1ec33ef1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29610abe-1588-47c3-828d-e07fa603d773	Salmonella_enterica_16S_1	+	21	1501	0	1431	48	97	1383	1182	0.854664	0.77356	898	0.911067
3c18d9cb-76fe-4386-aba7-dca5ed63430e	Salmonella_enterica_16S_2	+	239	1422	234	1409	53	61	1122	931	0.829768	0.753236	610	0.731421
67e18c9e-0083-47a4-b8d2-5574fc36c211	Salmonella_enterica_16S_3	+	236	1499	201	1451	61	74	1189	996	0.837679	0.752266	634	0.775098
aca05845-a326-48a7-917c-2d2957a6de02	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
db69e44f-1f79-42c9-ab10-ba916bbf0ff2	Listeria_monocytogenes_16S_3	+	31	1517	3	1456	28	61	1425	1318	0.924912	0.870542	1790	0.921733
9b690796-6872-488a-b06c-d4b8a49d2dad	Pseudomonas_aeruginosa_16S_3	+	231	1394	220	1350	52	85	1078	891	0.826531	0.733333	408	0.707349
9d1d1521-2d74-4111-bb22-e431016462d1	Enterococcus_faecalis_16S_4	+	954	1435	28	505	21	25	456	400	0.877193	0.796813	364	0.678571
f03d505e-46e4-418b-bdce-34d32476383d	Pseudomonas_aeruginosa_16S_4	+	212	1494	161	1421	48	70	1212	1098	0.905941	0.825564	1220	0.803714
497741ce-3ffc-4b57-8917-f720506e1b18	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
