read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
b351f5ae-73ca-4149-b07f-bfd68ab3c3fa	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1bf785ec-0f3e-4e78-adf1-b6a434ae9ac4	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2a408281-b442-404d-a8a6-b29df12a726a	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d6b807e3-1f4e-4b72-a7c5-d3f9d9d920d8	Bacillus_subtilis_16S_2	+	234	1518	159	1411	55	87	1197	1020	0.85213	0.761762	740	0.806604
12cabae4-8b14-42d5-9019-3826a416b3c7	Escherichia_coli_16S_4	+	295	1508	263	1442	51	85	1128	926	0.820922	0.732595	476	0.75
dfda31ae-5fdf-489a-967a-01c600bb14c9	Bacillus_subtilis_16S_6	+	29	1444	0	1381	54	88	1327	1103	0.831198	0.750851	690	0.873026
0bb7f614-b49e-4761-8fcc-33ee3d3bad8a	Bacillus_subtilis_16S_3	+	29	1425	0	1352	35	79	1317	1135	0.861807	0.793152	1046	0.855195
becc8d50-b84e-4ff6-a391-885fdeceaa77	Escherichia_coli_16S_1	-	1310	1508	2334	2539	17	10	188	165	0.87766	0.767442	116	0.12192
93ea9d5d-8c71-4ccf-b696-9637db3c4a4f	Bacillus_subtilis_16S_9	+	234	1424	202	1341	73	124	1066	911	0.854597	0.721299	412	0.698558
f0c80121-6fe0-4eff-ae3b-ecc8eb68a352	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3952a838-c335-43bf-99a2-d057cd2cfaf9	Pseudomonas_aeruginosa_16S_4	+	19	1494	0	1447	65	93	1382	1163	0.841534	0.755195	798	0.909809
5e174e16-3ed6-49e0-b654-aaf7517921a9	Salmonella_enterica_16S_4	+	244	1501	235	1459	51	84	1173	982	0.83717	0.750765	614	0.764668
92b7843a-cd70-4b0e-b53c-3e515d263591	Pseudomonas_aeruginosa_16S_1	+	231	1084	211	1058	58	64	789	638	0.808618	0.700329	164	0.521481
0e672e32-b996-4e7a-ad7e-1e90cafde1c5	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d638ad3d-75a3-454a-b11d-64dbc31e16b8	Listeria_monocytogenes_16S_5	+	691	1415	610	1332	34	36	688	580	0.843023	0.765172	412	0.458361
6b11f063-4e68-4226-9275-eac9c0ed73b6	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0c397208-15b3-4604-8f0e-7fde1f495ae6	Pseudomonas_aeruginosa_16S_4	+	94	1494	70	1406	42	106	1294	1122	0.867079	0.778086	936	0.874915
a622e2a4-51e9-4de3-9e55-74d1ae13a80e	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
fcadd7aa-fcc1-4ee4-9db4-86a23ecac893	Bacillus_subtilis_16S_3	+	29	1518	0	1453	49	85	1404	1204	0.85755	0.782835	1024	0.911688
f96733e9-a569-4d41-b15a-189de0502e3f	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1fee6b3a-adb5-47d1-bcba-98bc8e5a1926	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
bf6dfb1e-f545-4d4a-8779-c919dd1df3f7	Bacillus_subtilis_16S_4	+	228	1422	160	1336	41	59	1135	962	0.847577	0.778947	764	0.744262
a29aa02d-1683-4909-9ba2-9daeb622f7fe	Bacillus_subtilis_16S_2	+	250	1518	221	1475	46	60	1208	1023	0.846854	0.778539	814	0.775353
7af58d95-2fcf-4f38-9b40-8623155c1fe1	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
316ae54b-9a22-4952-bcb9-4630dca59706	Pseudomonas_aeruginosa_16S_2	+	231	1398	194	1297	23	87	1080	949	0.878704	0.797479	918	0.73922
750e3422-1faf-4644-abf0-4befdfa38063	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
