read_id	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
6d9967d7-13a8-4671-9112-2b13bcc111ac	Pseudomonas_aeruginosa_16S_2	+	227	1494	226	1478	43	58	1209	999	0.826303	0.762595	684	0.792267
606d5b6f-af11-48b1-b1b7-3a2922e92696	Escherichia_coli_16S_2	+	305	1416	275	1358	43	71	1040	846	0.813462	0.733102	396	0.683311
6d4a9b86-bd9c-488b-9296-1812bef3c3cc	Staphylococcus_aureus_16S_5	+	250	1419	198	1325	61	103	1066	880	0.825516	0.715447	356	0.711141
2bcdb8c4-f5f4-4f82-903b-efc5b2d88726	Staphylococcus_aureus_16S_6	+	251	1520	223	1482	59	69	1200	1007	0.839167	0.758283	738	0.771208
3cf8a680-e665-4fd3-b22a-5157fe5133a1	Salmonella_enterica_16S_4	+	30	1389	10	1352	62	79	1280	1072	0.8375	0.754398	718	0.834964
2035f73a-6386-4bd9-a987-3786a12ab766	Staphylococcus_aureus_16S_1	+	251	1518	223	1438	53	105	1162	945	0.813253	0.715909	350	0.767503
6defc1e2-8655-4d39-ada7-d6cf18e8f083	Staphylococcus_aureus_16S_1	+	251	1421	220	1343	42	89	1081	898	0.830712	0.740924	522	0.713531
d083c312-6113-4101-a510-19f46c06313e	Bacillus_subtilis_16S_5	+	250	1237	206	1170	41	64	923	742	0.8039	0.72179	286	0.606439
4cc8595e-9de3-4bb7-8fcf-b21f02e74d45	Staphylococcus_aureus_16S_6	+	242	1520	212	1484	73	79	1199	1006	0.839033	0.744634	584	0.770566
9a750705-c2f1-4650-bcac-75089ee1d31c	Escherichia_coli_16S_4	+	28	1508	0	1435	36	81	1399	1185	0.847034	0.781662	960	0.919185
5dcf8200-ce92-427a-b440-5118af275861	Pseudomonas_aeruginosa_16S_3	+	19	1494	0	1496	47	26	1449	1369	0.94479	0.899474	2084	0.949541
27192232-7cdb-45e7-9648-9c6c65dd92db	Escherichia_coli_16S_3	+	242	1508	224	1465	56	81	1185	975	0.822785	0.737519	536	0.76998
87ad91a8-c434-4a38-9a16-c6013ad9cb92	Escherichia_coli_16S_4	+	296	1243	274	1178	72	115	832	707	0.84976	0.693817	152	0.55209
62679a13-6628-4b89-bf2b-c375cf5c24e8	Salmonella_enterica_16S_2	+	23	1414	2	1411	98	80	1311	1075	0.819985	0.721961	482	0.854628
7fceaed9-cdc4-4cfc-b9dc-c2357c53d16f	Staphylococcus_aureus_16S_1	+	259	1520	228	1481	70	78	1183	973	0.822485	0.731029	518	0.760283
9b021687-c3e8-418f-970a-88d43614371e	Salmonella_enterica_16S_6	+	235	1501	206	1433	57	96	1170	970	0.82906	0.733182	542	0.775348
630d7b39-8985-4365-a810-acd3c7fae4bd	Salmonella_enterica_16S_3	+	235	1418	230	1420	58	51	1132	909	0.803004	0.732474	464	0.73794
c560aed2-2ef8-4d90-b70a-97c79af31112	Listeria_monocytogenes_16S_3	+	29	1517	1	1389	56	156	1332	1141	0.856607	0.73899	698	0.903664
391f32ac-1940-4816-96d2-b4b165e0828a	Salmonella_enterica_16S_5	+	23	1409	2	1395	101	94	1292	1066	0.825077	0.71688	454	0.842242
fc8f9b7a-a91e-4203-8dbc-05961f7e87a6	Enterococcus_faecalis_16S_3	+	275	1425	229	1364	47	62	1088	913	0.839154	0.76274	628	0.70512
1acb3dc9-fa2e-428a-b94e-c5d830c758ee	Bacillus_subtilis_16S_3	+	250	1417	189	1321	52	87	1080	904	0.837037	0.741591	532	0.721925
d53b7cd6-d8b6-4adb-a672-98aee404038b	Pseudomonas_aeruginosa_16S_4	+	211	1494	194	1434	46	89	1194	995	0.833333	0.748683	648	0.78501
0a177940-8129-4903-a882-e9a8a1c5c4af	Bacillus_subtilis_16S_2	+	253	1417	214	1341	25	62	1102	900	0.816697	0.756939	574	0.733688
03121036-ccf4-4391-b79d-2af23a1ea2e3	Bacillus_subtilis_16S_3	+	250	1429	205	1322	22	84	1095	909	0.830137	0.756869	622	0.734899
90719a38-e3cf-4318-85ab-45eb6914aa91	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e2092a8f-fa86-409e-8a74-7af7e3372fcc	Bacillus_subtilis_16S_7	+	32	1518	3	1502	53	40	1446	1335	0.923236	0.867446	1812	0.928113
7752c488-b252-4ee8-8251-6138e5b12b71	Listeria_monocytogenes_16S_6	+	251	1517	214	1447	71	104	1162	961	0.827022	0.718773	440	0.75651
affe0767-14d1-4996-9f1d-23cc4093efe9	Escherichia_coli_16S_2	+	27	1409	0	1378	55	59	1323	1110	0.839002	0.772443	844	0.857977
42351ed5-354b-4c9c-9e30-26fecac681b7	Staphylococcus_aureus_16S_4	+	251	1409	186	1292	48	100	1058	872	0.824197	0.723051	400	0.725154
fc08836f-291e-479e-b5b7-8453ff551968	Escherichia_coli_16S_3	+	30	1416	2	1349	61	100	1286	1042	0.810264	0.720111	434	0.854485
b252d829-ec06-4bc4-aa6f-98043495fff0	Staphylococcus_aureus_16S_6	+	251	1518	215	1460	74	96	1171	988	0.843723	0.736764	560	0.776011
b52eb0b4-aebf-4cef-8a44-70ae071859ea	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9d4497ef-1971-47d8-827e-8c4e120d737a	Staphylococcus_aureus_16S_1	+	29	1419	0	1361	58	87	1303	1079	0.828089	0.745166	656	0.853307
0864cad4-85c8-4c2c-9e1e-253f147ec93b	Staphylococcus_aureus_16S_1	+	246	1419	215	1369	77	96	1077	887	0.823584	0.7096	336	0.703003
64e31f19-75c2-431a-a9de-e07799e4c7b0	Staphylococcus_aureus_16S_2	+	898	1520	844	1440	26	52	570	472	0.82807	0.728395	212	0.373771
81c68075-4c1e-4363-9d24-a5e6b514441a	Pseudomonas_aeruginosa_16S_3	+	89	1488	73	1431	35	76	1323	1129	0.853364	0.787308	936	0.866973
5c8ddf96-74bc-4962-a707-fe54a14411d3	Salmonella_enterica_16S_5	+	244	1500	224	1464	46	62	1194	1012	0.847571	0.777266	836	0.778357
757bd630-f4ec-4be7-be21-6d041e9a3d19	Staphylococcus_aureus_16S_6	+	250	1419	206	1360	61	76	1093	914	0.836231	0.743089	510	0.70882
e4fa34d5-26bb-4f71-b623-bb21745495c4	Enterococcus_faecalis_16S_1	+	514	1440	444	1360	54	64	862	731	0.848028	0.745918	450	0.567479
d3905a86-14b1-45e5-b9c0-713f6687aa0c	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d945b8ec-cb4d-4bc9-9d0a-b04690562035	Enterococcus_faecalis_16S_1	+	260	1526	182	1410	39	77	1189	1035	0.870479	0.793103	982	0.792667
fc770d40-7535-44f5-a6d5-7672a3292012	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
80b13a93-9af8-476a-b6fa-7d7c950092d5	*	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5a94e5da-ca3e-49e2-8390-4cf7d9765463	Staphylococcus_aureus_16S_4	+	251	1517	228	1484	69	79	1187	983	0.828138	0.73633	566	0.762853
be8d2175-1bc9-4c97-a13d-aecaa691f5fe	Staphylococcus_aureus_16S_3	+	320	1418	289	1375	67	79	1019	841	0.825319	0.721888	346	0.658269
959ce5a6-3a98-46a2-8ebf-b64c804b96e1	Staphylococcus_aureus_16S_4	+	28	1520	0	1432	52	112	1380	1215	0.880435	0.786917	1142	0.907298
